model,dataset,chunk_size,condition,question,answer,ground_truth,faithfulness_score,is_hallucination,latency_s
llama3,squad,256,baseline,Super Bowl 50 decided the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,1.15
llama3,squad,256,baseline,What year did the Denver Broncos secure a Super Bowl title for the third time?,"According to the provided context, the Denver Broncos secured their third Super Bowl title by defeating the Carolina Panthers 24–10. Therefore, the answer is:

The year the Denver Broncos secured a Super Bowl title for the third time is not specified in the provided context.",2015,0.8131,False,3.25
llama3,squad,256,baseline,What city did Super Bowl 50 take place in?,"I can answer that! According to the provided context, it does not specify the exact city where Super Bowl 50 took place. It only mentions the San Francisco Bay Area and California, but does not provide the specific city or stadium. Therefore, my answer would be:

""I cannot find this information in the provided context.""",Santa Clara,0.4754,True,3.78
llama3,squad,256,baseline,What stadium did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place at Stanford Stadium in Stanford, California.",Levi's Stadium,0.8505,False,1.73
llama3,squad,256,baseline,What was the final score of Super Bowl 50? ,I cannot find this information in the provided context.,24–10,0.5531,False,1.15
llama3,squad,256,baseline,"What month, day and year did Super Bowl 50 take place? ","According to the provided context, I can answer that Super Bowl 50 took place in February, but the exact date is not specified.","February 7, 2016",0.5897,False,2.06
llama3,squad,256,baseline,What year was Super Bowl 50?,"According to the provided context, Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. Therefore, the answer is:

2015",2015,0.5612,False,2.45
llama3,squad,256,baseline,What team was the AFC champion?,The Denver Broncos were the AFC champion.,Denver Broncos,0.6101,False,1.21
llama3,squad,256,baseline,What team was the NFC champion?,The answer is: Carolina Panthers,Carolina Panthers,0.8165,False,0.98
llama3,squad,256,baseline,Who won Super Bowl 50?,"The answer is not explicitly stated in the provided context. However, we can infer that the Denver Broncos won Super Bowl 50 because it was mentioned as part of the NFL champion for the 2015 season.",Denver Broncos,0.6395,False,2.58
llama3,squad,256,baseline,Super Bowl 50 determined the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,1.16
llama3,squad,256,baseline,Which team won Super Bowl 50.,I cannot find this information in the provided context.,Denver Broncos,0.5531,False,1.02
llama3,squad,256,baseline,Where was Super Bowl 50 held?,"I can find this information in the provided context!

According to the text, I cannot determine where Super Bowl 50 was held because it only mentions that it's the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, but it doesn't specify the exact location.","Santa Clara, California.",0.5991,False,3.51
llama3,squad,256,baseline,The name of the NFL championship game is?,Super Bowl.,Super Bowl,1.0,False,0.86
llama3,squad,256,baseline,What 2015 NFL team one the AFC playoff?,"According to the provided context, the answer is:

The Denver Broncos.",Denver Broncos,0.6914,False,1.31
llama3,squad,256,baseline,Which Carolina Panthers player was named Most Valuable Player?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9245,False,1.92
llama3,squad,256,baseline,How many appearances have the Denver Broncos made in the Super Bowl?,"According to the provided context, the answer is: 8",8,0.6879,False,1.25
llama3,squad,256,baseline,What year was the Carolina Panthers franchise founded?,I cannot find this information in the provided context.,1995,0.5531,False,1.46
llama3,squad,256,baseline,What team did the Panthers defeat?,"According to the provided context, the Panthers defeated:

1. The Seattle Seahawks (31-24)
2. The Arizona Cardinals (49-15)",Arizona Cardinals,0.8198,False,2.21
llama3,squad,256,baseline,Who did the Broncos prevent from going to the Super Bowl?,The answer is: The New England Patriots.,New England Patriots,0.808,False,1.26
llama3,squad,256,baseline,Who did the Panthers beat in the NFC Championship Game?,The Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9736,False,1.39
llama3,squad,256,baseline,Who lost to the Broncos in the AFC Championship?,"According to the provided context, the New England Patriots lost to the Broncos in the AFC Championship.",New England Patriots,0.9266,False,1.72
llama3,squad,256,baseline,Who were the defending Super Bowl champions?,I cannot find this information in the provided context.,New England Patriots,0.5531,False,1.29
llama3,squad,256,baseline,How many teams have been in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl. These teams are:

1. The Patriots
2. The Dallas Cowboys
3. The Pittsburgh Steelers
4. [The team being described] (which is not explicitly stated, but can be inferred from the sentence)",four,0.727,False,3.32
llama3,squad,256,baseline,Who was this season's NFL MVP?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9245,False,1.62
llama3,squad,256,baseline,What was the win/loss ratio in 2015 for the Carolina Panthers during their regular season?,"According to the provided context, the Carolina Panthers had a regular season with ""at least 15 wins"" and only one loss. Therefore, their win-loss ratio is at least 16-1.",15–1,0.4108,True,2.82
llama3,squad,256,baseline,Which Carolina Panthers team member was picked as the team's MVP in 2015? ,"According to the provided context, quarterback Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.8922,False,1.67
llama3,squad,256,baseline,What were the win/loss game stats for the Denver Bronco's regular season in 2015?,"According to the provided context, the answer is:

12-4",12–4,0.5699,False,1.45
llama3,squad,256,baseline,How many teams have played in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl. These teams are:

1. The Patriots
2. The Dallas Cowboys
3. The Pittsburgh Steelers
4. [The team being referred to, but not explicitly stated]",4,0.7265,False,2.92
llama3,squad,256,baseline,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,"According to the provided context, the New England Patriots did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50.",New England Patriots,0.6879,False,2.02
llama3,squad,256,baseline,Who is the quarterback for the Panthers?,Cam Newton.,Cam Newton,1.0,False,0.99
llama3,squad,256,baseline,Who did Carolina beat in the NFC championship game?,"The Panthers blew out the Arizona Cardinals in the NFC Championship Game, 49–15.",Arizona Cardinals,0.9004,False,1.64
llama3,squad,256,baseline,How many times have the Panthers been in the Super Bowl?,"I cannot find this information in the provided context. The context only mentions ""eight appearances"" but does not specify which team it refers to, so I cannot determine how many times the Panthers have been in the Super Bowl.",2,0.5028,False,2.71
llama3,squad,256,baseline,Who did Denver beat in the AFC championship?,The Broncos defeated the New England Patriots 20-18 in the AFC Championship Game.,New England Patriots,0.9476,False,1.63
llama3,squad,256,baseline,Who was the Most Valuable Player for the 2015 NFL season?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP) for the 2015 season.",Cam Newton,0.8035,False,2.09
llama3,squad,256,baseline,Who did Denver beat in the 2015 AFC Championship game?,"According to the provided context, the answer is: New England Patriots.",New England Patriots,0.8495,False,1.5
llama3,squad,256,baseline,Who did the Carolina Panthers beat in the 2015 NFC Championship game?,I cannot find this information in the provided context.,Arizona Cardinals,0.5531,False,1.31
llama3,squad,256,baseline,Who was the 2015 NFL MVP?,"According to the provided context, Cam Newton was the 2015 NFL MVP.",Cam Newton,0.6144,False,1.3
llama3,squad,256,baseline,Who did the Panthers beat to become the NFC champs?,The Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9736,False,1.39
llama3,squad,256,baseline,What year did the Carolina Panthers form?,I cannot find this information in the provided context.,1995.,0.5531,False,1.33
llama3,squad,256,baseline,Who was the Super Bowl 50 MVP?,"According to the provided context, the answer is:

Denver linebacker Von Miller",Von Miller,0.6947,False,1.51
llama3,squad,256,baseline,How many fumbles did Von Miller force in Super Bowl 50?,"According to the provided context, Von Miller recorded ""two forced fumbles"" in Super Bowl MVP. Therefore, the answer is:

2",2,0.6857,False,1.95
llama3,squad,256,baseline,Which team held the scoring lead throughout the entire game?,"I cannot find this information in the provided context. The text only describes the score and the teams' drives, but it does not indicate which team was leading at any point during the game.",Broncos,0.4695,True,2.48
llama3,squad,256,baseline,Which Denver linebacker was named Super Bowl MVP?,Von Miller was named Super Bowl MVP.,linebacker Von Miller,0.7053,False,1.28
llama3,squad,256,baseline,How many solo tackles did Von Miller make at Super Bowl 50?,"According to the provided context, Von Miller recorded five solo tackles at Super Bowl MVP.",five solo tackles,0.8125,False,1.51
llama3,squad,256,baseline,Who was limited by Denver's defense?,I cannot find this information in the provided context.,Newton was limited by Denver's defense,0.5531,False,1.34
llama3,squad,256,baseline,How many times was Cam Newton sacked?,"According to the provided context, Cam Newton was sacked once by DeMarcus Ware as time expired in the half.",seven,0.8601,False,2.05
llama3,squad,256,baseline,Who won the Super Bowl MVP?,"According to the provided context, the answer is:

Von Miller",Von Miller,0.6519,False,1.32
llama3,squad,256,baseline,How many turnovers did Cam Newton have?,"According to the provided context, it is mentioned that Cam Newton had a career-low 10 interceptions. There is no mention of any fumbles or other types of turnovers, so I can only answer based on the information given. Therefore:

Cam Newton had 10 interceptions.",three,0.5961,False,3.51
llama3,squad,256,baseline,How many fumbles did Von Miller force?,"According to the provided context, Von Miller forced two forced fumbles.",two,0.8607,False,1.68
llama3,squad,256,baseline,Who was given the esteemed status of MVP for Super Bowl 50?,I cannot find this information in the provided context.,Von Miller,0.5531,False,1.33
llama3,squad,256,baseline,What position does Von Miller play for the Denver Broncos?,Linebacker.,linebacker,1.0,False,0.91
llama3,squad,256,baseline,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"According to the provided context, Von Miller recorded five solo tackles in Super Bowl MVP.",5,0.7057,False,1.62
llama3,squad,256,baseline,How many forced fumbles did Von Miller have during the Super Bowl 50 game?,"According to the provided context, it is mentioned that Denver linebacker Von Miller was named Super Bowl MVP, recording five solo tackles, 2½ sacks, and two forced fumbles. Therefore, the answer to your question is:

Von Miller had 2 forced fumbles during the Super Bowl 50 game.",2,0.5667,False,3.25
llama3,squad,256,baseline,Who won the MVP for the Super Bowl?,"According to the provided context, the Super Bowl MVP is Von Miller.",Von Miller,0.7274,False,1.38
llama3,squad,256,baseline,How many tackles did Von Miller get during the game?,"According to the provided context, Von Miller recorded five solo tackles.",5,0.7962,False,1.69
llama3,squad,256,baseline,How many times was Cam Newton sacked in Super Bowl 50?,"According to the provided context, Cam Newton was sacked seven times by Denver's defense in Super Bowl 50.",seven,0.9235,False,2.1
llama3,squad,256,baseline,How many times did the Denver defense force Newton into turnovers?,"According to the provided context, the Denver defense forced Newton into three turnovers.",three,0.9395,False,1.44
llama3,squad,256,baseline,Which Newton turnover resulted in seven points for Denver?,"According to the provided context, Von Miller's sack knocked the ball out of Newton's hands, and Malik Jackson recovered it in the end zone for a Broncos touchdown. This resulted in 7 points for Denver.",a fumble,0.755,False,2.35
llama3,squad,256,baseline,Who was the Most Valuable Player of Super Bowl 50?,"I cannot find this information in the provided context. The context only mentions the MVPs of previous Super Bowls, but does not mention the MVP of Super Bowl 50 specifically.",Von Miller,0.5048,False,2.4
llama3,squad,256,baseline,What position does Von Miller play?,Linebacker.,linebacker,1.0,False,1.24
llama3,squad,256,baseline,How many times was the Panthers' quarterback sacked?,"According to the provided context, the Panthers' quarterback (Newton) was sacked once, which occurred as time expired in the half.",seven,0.639,False,2.19
llama3,squad,256,baseline,How many times did the Broncos cause turnovers in the game?,"According to the provided context, the Broncos caused three turnovers in the game: one fumble which they recovered for a touchdown, and two interceptions.",three,0.7012,False,2.08
llama3,squad,256,baseline,What Denver player caused two fumbles for the Panthers?,I cannot find this information in the provided context.,Von Miller,0.5531,False,1.52
llama3,squad,256,baseline,How many tackles did Von Miller accomlish by himself in the game?,"According to the provided context, Von Miller recorded ""five solo tackles"" in the game.",five,0.8954,False,2.04
llama3,squad,256,baseline,Which network broadcasted Super Bowl 50 in the U.S.?,CBS,CBS,1.0,False,0.84
llama3,squad,256,baseline,What was the average cost for a 30 second commercial during Super Bowl 50?,"According to the provided context, the average cost for a 30-second commercial during Super Bowl 50 was $5 million.",$5 million,0.5781,False,1.75
llama3,squad,256,baseline,Which group headlined the Super Bowl 50 halftime show?,"According to the provided context, the British rock group Coldplay headlined the Super Bowl 50 halftime show.",Coldplay,0.9357,False,1.83
llama3,squad,256,baseline,Which performers joined the headliner during the Super Bowl 50 halftime show?,"According to the provided context, Beyoncé was a special guest performer who joined Coldplay during the Super Bowl 50 halftime show.",Beyoncé and Bruno Mars,0.9454,False,1.64
llama3,squad,256,baseline,At which Super Bowl did Beyonce headline the halftime show?,"According to the provided context, Beyoncé headlined the Super Bowl XLVII halftime show.",Super Bowl XLVII,0.8934,False,1.99
llama3,squad,256,baseline,Who was the broadcaster for Super Bowl 50 in the United States?,I cannot find this information in the provided context.,CBS,0.5531,False,1.09
llama3,squad,256,baseline,What was the average cost of a 30-second commercial?,"According to the provided context, the average cost of a 30-second commercial during Super Bowl 50 was $5 million.",$5 million,0.5964,False,2.2
llama3,squad,256,baseline,What halftime performer previously headlined Super Bowl XLVII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show. Therefore, the answer is:

Bruno Mars",Beyoncé,0.9085,False,2.15
llama3,squad,256,baseline,What halftime performer previously headlined Super Bowl XLVIII?,"According to the provided context, Bruno Mars previously headlined Super Bowl XLVIII.",Bruno Mars,0.8038,False,1.1
llama3,squad,256,baseline,Who was the main performer at this year's halftime show?,"According to the provided context, the answer is:

Coldplay",Coldplay,0.7343,False,1.28
llama3,squad,256,baseline,Which network broadcasted the 50th Super Bowl game? ,"According to the provided context, the answer is: CBS.",CBS,0.7159,False,1.39
llama3,squad,256,baseline,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,"According to the provided context, the average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5 million.",$5 million,0.5734,False,1.87
llama3,squad,256,baseline,Who was the male singer who performed as a special guest during Super Bowl 50?,"According to the provided context, Bruno Mars was one of the special guest performers during Super Bowl 50.",Bruno Mars,0.7097,False,2.33
llama3,squad,256,baseline,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?,I cannot find this information in the provided context.,third,0.5531,False,1.14
llama3,squad,256,baseline,What station aired the Super Bowl?,"According to the provided context, CBS aired the Super Bowl.",CBS,0.8379,False,1.74
llama3,squad,256,baseline,How much money did a 1/2 minute commercial cost?,"I cannot find this information in the provided context. The context only mentions the price for a 30-second commercial, but does not provide information about the cost of a 1/2 minute (or any other length) commercial.",$5 million,0.495,True,3.12
llama3,squad,256,baseline,What band headlined half-time during Super Bowl 50?,"According to the provided context, the band that headlined the halftime show during Super Bowl 50 was Coldplay.",Coldplay,0.7058,False,2.1
llama3,squad,256,baseline,What two artists came out with Coldplay during the half-time show?,"According to the provided context, Beyoncé and Bruno Mars came out with Coldplay during the halftime show.",Beyoncé and Bruno Mars,0.8936,False,2.32
llama3,squad,256,baseline,Who broadcast the Super Bowl on TV?,"According to the provided context, CBS broadcast the Super Bowl.",CBS,0.828,False,1.19
llama3,squad,256,baseline,Who headlined the halftime show for Super Bowl 50?,"According to the provided context, Coldplay headlined the halftime show for Super Bowl 50.",Coldplay,0.8935,False,1.78
