model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
mistral,squad,256,5,cot,Who were the defending Super Bowl champions?, I cannot find this information in the provided context. The context does not mention who the defending Super Bowl champions were before the Denver Broncos won their third title against the Carolina Panthers.,New England Patriots,0.7534,False,faithful,4.21
mistral,squad,256,5,cot,How many teams have been in the Super Bowl eight times?," Four teams have been in the Super Bowl eight times, according to the provided context. These are the Patriots, Dallas Cowboys, Pittsburgh Steelers, and the unnamed team mentioned in the first sentence.",four,0.7185,False,faithful,4.15
mistral,squad,256,5,cot,Who was this season's NFL MVP?, Cam Newton,Cam Newton,1.0,False,faithful,2.37
mistral,squad,256,5,cot,What was the win/loss ratio in 2015 for the Carolina Panthers during their regular season?, The Carolina Panthers had a win/loss ratio of 15-1 during their regular season in 2015.,15–1,0.5198,False,faithful,3.83
mistral,squad,256,5,cot,Which Carolina Panthers team member was picked as the team's MVP in 2015? , Cam Newton,Cam Newton,1.0,False,faithful,2.08
mistral,squad,256,5,cot,What were the win/loss game stats for the Denver Bronco's regular season in 2015?," The provided context does not specify the exact score for each game during the Denver Broncos' regular season in 2015. However, it is stated that they finished with a 12–4 record.",12–4,0.6747,False,faithful,4.8
mistral,squad,256,5,cot,How many teams have played in the Super Bowl eight times?," Four teams have played in the Super Bowl eight times, as mentioned in the context: Patriots, Dallas Cowboys, Pittsburgh Steelers, and [the unnamed team that made eight appearances].",4,0.8281,False,faithful,3.94
mistral,squad,256,5,cot,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that the Denver Broncos denied the New England Patriots a chance to defend their title, but it does not specify which Super Bowl they were defending their win in.",New England Patriots,0.4943,True,hallucinated,5.25
mistral,squad,256,5,cot,Who is the quarterback for the Panthers?, The quarterback for the Panthers is Cam Newton.,Cam Newton,0.8306,False,faithful,3.42
mistral,squad,256,5,cot,Who did Carolina beat in the NFC championship game?, The Carolina Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9783,False,faithful,3.21
mistral,squad,256,5,cot,How many times have the Panthers been in the Super Bowl?, The Carolina Panthers have been in the Super Bowl 8 times.,2,0.546,False,faithful,2.7
mistral,squad,256,5,cot,Who did Denver beat in the AFC championship?, The Denver Broncos beat the New England Patriots in the AFC Championship.,New England Patriots,0.9646,False,faithful,3.24
mistral,squad,256,5,cot,Who was the Most Valuable Player for the 2015 NFL season?, Cam Newton,Cam Newton,1.0,False,faithful,2.56
mistral,squad,256,5,cot,Who did Denver beat in the 2015 AFC Championship game?, The Denver Broncos beat the New England Patriots in the 2015 AFC Championship game.,New England Patriots,0.9593,False,faithful,3.35
mistral,squad,256,5,cot,Who did the Carolina Panthers beat in the 2015 NFC Championship game?," I cannot find this information in the provided context. The context only mentions that the Carolina Panthers won against the Seattle Seahawks in the divisional round, but it does not specify who they played in the NFC Championship game.",Arizona Cardinals,0.6016,False,faithful,5.45
mistral,squad,256,5,cot,Who was the 2015 NFL MVP?, Cam Newton,Cam Newton,1.0,False,faithful,2.18
mistral,squad,256,5,cot,Who did the Panthers beat to become the NFC champs?, The Panthers beat the Arizona Cardinals to become the NFC champs.,Arizona Cardinals,0.9298,False,faithful,3.09
mistral,squad,256,5,cot,What year did the Carolina Panthers form?, I cannot find this information in the provided context. The context does not mention the year when the Carolina Panthers were formed.,1995.,0.679,False,faithful,4.08
mistral,squad,256,5,cot,Who was the Super Bowl 50 MVP?, Denver linebacker Von Miller,Von Miller,0.6219,False,faithful,2.95
mistral,squad,256,5,cot,How many fumbles did Von Miller force in Super Bowl 50?, Two forced fumbles,2,0.7372,False,faithful,2.53
mistral,squad,256,5,cot,Which team held the scoring lead throughout the entire game?," I cannot find this information in the provided context. The context only mentions that Carolina faced a deficit after a score, but it does not specify whether they were leading at any point during the game or if the Broncos held the lead throughout.",Broncos,0.5352,False,faithful,4.16
mistral,squad,256,5,cot,Which Denver linebacker was named Super Bowl MVP?, Von Miller,linebacker Von Miller,1.0,False,faithful,3.05
mistral,squad,256,5,cot,How many solo tackles did Von Miller make at Super Bowl 50?," The provided context states that Von Miller was named Super Bowl MVP, but it does not specify the number of solo tackles he made during Super Bowl 50. However, it is mentioned that he recorded five solo tackles in total at the Super Bowl. So, if we assume that all five were made during Super Bowl 50 (which is likely, but not explicitly stated), then Von Miller made 5 solo tackles at Super Bowl 50.",five solo tackles,0.569,False,faithful,7.63
mistral,squad,256,5,cot,Who was limited by Denver's defense?, I cannot find information about a team or player being limited by Denver's defense in the provided context.,Newton was limited by Denver's defense,0.4303,True,hallucinated,3.95
mistral,squad,256,5,cot,How many times was Cam Newton sacked?," I cannot find this information in the provided context. The context only mentions one instance where Cam Newton was sacked by DeMarcus Ware as time expired in the half, but it does not specify how many times he was sacked in total during that game or throughout the season.",seven,0.5751,False,faithful,6.47
mistral,squad,256,5,cot,Who won the Super Bowl MVP?, Denver linebacker Von Miller was named Super Bowl MVP.,Von Miller,0.7368,False,faithful,3.14
mistral,squad,256,5,cot,How many turnovers did Cam Newton have?, I cannot find this information in the provided context. The context does not mention any turnovers by Cam Newton.,three,0.6397,False,faithful,4.28
mistral,squad,256,5,cot,How many fumbles did Von Miller force?, Two fumbles,two,0.5339,False,faithful,3.01
mistral,squad,256,5,cot,Who was given the esteemed status of MVP for Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that 39 out of 43 previous Super Bowl MVPs were introduced during the pregame ceremony of Super Bowl 50, but it does not specify who was the MVP for Super Bowl 50.",Von Miller,0.767,False,faithful,5.76
mistral,squad,256,5,cot,What position does Von Miller play for the Denver Broncos?, Von Miller plays as a linebacker for the Denver Broncos.,linebacker,0.6797,False,faithful,2.62
mistral,squad,256,5,cot,What was the number of solo tackles that Von Miller had in Super Bowl 50?," The provided context does not specify the number of assisted tackles for Von Miller in Super Bowl 50. However, it does state that he recorded five solo tackles during the game.",5,0.6975,False,faithful,4.29
mistral,squad,256,5,cot,How many forced fumbles did Von Miller have during the Super Bowl 50 game?, Two forced fumbles,2,0.7372,False,faithful,1.07
mistral,squad,256,5,cot,Who won the MVP for the Super Bowl?," Denver linebacker Von Miller was named Super Bowl MVP, as mentioned in the second and fourth passages of the provided context.",Von Miller,0.6963,False,faithful,3.71
mistral,squad,256,5,cot,How many tackles did Von Miller get during the game?," The provided context does not specify the exact number of total tackles that Von Miller had during the game. However, it is stated that he recorded five solo tackles during the Super Bowl.",5,0.6938,False,faithful,4.77
mistral,squad,256,5,cot,How many times was Cam Newton sacked in Super Bowl 50?, The context states that Denver's defense sacked Cam Newton seven times during Super Bowl 50.,seven,0.9918,False,faithful,4.52
mistral,squad,256,5,cot,How many times did the Denver defense force Newton into turnovers?, The Denver defense forced Newton into three turnovers.,three,0.7482,False,faithful,2.54
mistral,squad,256,5,cot,Which Newton turnover resulted in seven points for Denver?," The Newton turnover that resulted in seven points for Denver was when linebacker Von Miller knocked the ball out of Newton's hands while sacking him, and Malik Jackson recovered it in the end zone for a Broncos touchdown. This event occurred during the play described as ""A few plays later, on 3rd-and-10 from the 15-yard line"".",a fumble,0.7866,False,faithful,6.03
mistral,squad,256,5,cot,Who was the Most Valuable Player of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that 39 of the 43 previous Super Bowl MVPs were introduced during the pregame ceremony of Super Bowl 50, but it does not specify who the MVP of Super Bowl 50 was.",Von Miller,0.7485,False,faithful,5.6
mistral,squad,256,5,cot,What position does Von Miller play?, Von Miller plays as a linebacker.,linebacker,0.7017,False,faithful,3.15
mistral,squad,256,5,cot,How many times was the Panthers' quarterback sacked?," I cannot find this information in the provided context. The context only mentions one instance where Newton was sacked by DeMarcus Ware as time expired in the half, but it does not specify how many times he was sacked in total during the game or the season.",seven,0.5939,False,faithful,5.56
mistral,squad,256,5,cot,How many times did the Broncos cause turnovers in the game?," The context mentions that Denver's defense forced Newton into three turnovers during Super Bowl 50. However, it does not specify how many of those were interceptions or fumbles. So, I cannot find the exact number of fumble recoveries for a touchdown in the provided context.",three,0.7242,False,faithful,6.02
mistral,squad,256,5,cot,What Denver player caused two fumbles for the Panthers?, I cannot find this information in the provided context. The text does not mention any Denver player causing fumbles for the Panthers.,Von Miller,0.7334,False,faithful,3.93
mistral,squad,256,5,cot,How many tackles did Von Miller accomlish by himself in the game?," The provided context does not specify the exact number of total tackles (solo or assisted) that Von Miller accomplished in the game, only stating he recorded five solo tackles during the Super Bowl.",five,0.457,True,hallucinated,5.17
mistral,squad,256,5,cot,Which network broadcasted Super Bowl 50 in the U.S.?, CBS,CBS,1.0,False,faithful,2.06
mistral,squad,256,5,cot,What was the average cost for a 30 second commercial during Super Bowl 50?, The average cost for a 30-second commercial during Super Bowl 50 was $5 million.,$5 million,0.6206,False,faithful,2.53
mistral,squad,256,5,cot,Which group headlined the Super Bowl 50 halftime show?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,3.41
mistral,squad,256,5,cot,Which performers joined the headliner during the Super Bowl 50 halftime show?," Beyoncé and Coldplay (the headliner) are the two performers mentioned to have joined the headliner during the Super Bowl 50 halftime show. However, it's important to note that the context does not explicitly state that Bruno Mars did not join as well, but he was actually a special guest performer for a different Super Bowl (Super Bowl XLVIII).",Beyoncé and Bruno Mars,0.5628,False,faithful,5.83
mistral,squad,256,5,cot,At which Super Bowl did Beyonce headline the halftime show?, Super Bowl XLVII,Super Bowl XLVII,0.6197,False,faithful,3.19
mistral,squad,256,5,cot,Who was the broadcaster for Super Bowl 50 in the United States?, I cannot find this information in the provided context. The context does not mention anything about the broadcaster for Super Bowl 50.,CBS,0.7399,False,faithful,2.59
mistral,squad,256,5,cot,What was the average cost of a 30-second commercial?," The provided context states that CBS set the base rate for a 30-second advertisement at $5,000,000 during Super Bowl 50. Therefore, the average cost of a 30-second commercial is $5 million.",$5 million,0.718,False,faithful,5.79
mistral,squad,256,5,cot,What halftime performer previously headlined Super Bowl XLVII?," Bruno Mars, according to the provided context.",Beyoncé,0.6871,False,faithful,2.9
mistral,squad,256,5,cot,What halftime performer previously headlined Super Bowl XLVIII?, Bruno Mars,Bruno Mars,1.0,False,faithful,0.36
mistral,squad,256,5,cot,Who was the main performer at this year's halftime show?, The main performer at the Super Bowl halftime show mentioned in the context is Coldplay.,Coldplay,0.818,False,faithful,1.8
mistral,squad,256,5,cot,Which network broadcasted the 50th Super Bowl game? , The 50th Super Bowl game was broadcasted by CBS in the U.S.,CBS,0.6874,False,faithful,2.99
mistral,squad,256,5,cot,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?, The average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5 million.,$5 million,0.5988,False,faithful,2.87
mistral,squad,256,5,cot,Who was the male singer who performed as a special guest during Super Bowl 50?," Bruno Mars, according to the provided context.",Bruno Mars,0.6871,False,faithful,2.98
mistral,squad,256,5,cot,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?," I cannot find this information in the provided context. The context only mentions the number of Super Bowl appearances, the broadcaster and cost of commercials for Super Bowl 50, but not the halftime show's viewership ranking.",third,0.5596,False,faithful,3.96
mistral,squad,256,5,cot,What station aired the Super Bowl?, I cannot find this information in the provided context.,CBS,0.5531,False,faithful,3.35
mistral,squad,256,5,cot,How much money did a 1/2 minute commercial cost?," I cannot find this information in the provided context. The context only mentions the price for a 30-second commercial, not for a 1/2 minute (30 seconds) commercial.",$5 million,0.4142,True,hallucinated,4.23
mistral,squad,256,5,cot,What band headlined half-time during Super Bowl 50?, Coldplay,Coldplay,1.0,False,faithful,2.47
mistral,squad,256,5,cot,What two artists came out with Coldplay during the half-time show?, Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,0.7582,False,faithful,3.02
mistral,squad,256,5,cot,Who broadcast the Super Bowl on TV?, CBS,CBS,1.0,False,faithful,1.27
mistral,squad,256,5,cot,Who headlined the halftime show for Super Bowl 50?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,2.65
