model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
mistral,squad,1024,3,cot,What city did Super Bowl 50 take place in?," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",Santa Clara,0.9421,False,faithful,5.3
mistral,squad,1024,3,cot,What stadium did Super Bowl 50 take place in?," Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",Levi's Stadium,0.6918,False,faithful,1.37
mistral,squad,1024,3,cot,What was the final score of Super Bowl 50? , The final score of Super Bowl 50 was 24–10.,24–10,0.7851,False,faithful,2.11
mistral,squad,1024,3,cot,"What month, day and year did Super Bowl 50 take place? "," The Super Bowl 50 took place on February 7, 2016.","February 7, 2016",0.945,False,faithful,2.12
mistral,squad,1024,3,cot,What year was Super Bowl 50?," The Super Bowl 50 was played in the year 2016, as stated in the context that it was played on February 7, 2016.",2015,0.7868,False,faithful,3.19
mistral,squad,1024,3,cot,What team was the AFC champion?," The Broncos were the AFC champion, as stated in the first sentence of the provided context.",Denver Broncos,0.902,False,faithful,3.57
mistral,squad,1024,3,cot,What team was the NFC champion?, The Panthers were the NFC champion.,Carolina Panthers,0.665,False,faithful,4.04
mistral,squad,1024,3,cot,Who won Super Bowl 50?, The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,4.46
mistral,squad,1024,3,cot,Super Bowl 50 determined the NFL champion for what season?, The Super Bowl 50 determined the NFL champion for the 2015 season.,2015,0.6757,False,faithful,2.53
mistral,squad,1024,3,cot,Which team won Super Bowl 50., The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,0.88
mistral,squad,1024,3,cot,Where was Super Bowl 50 held?," The Super Bowl 50 was held at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.","Santa Clara, California.",0.9393,False,faithful,2.62
mistral,squad,1024,3,cot,The name of the NFL championship game is?," The provided context does not mention the name of the NFL championship game specifically. However, it is known that Super Bowl 50 was the NFL championship game for the 2015 season.",Super Bowl,0.8021,False,faithful,3.48
mistral,squad,1024,3,cot,What 2015 NFL team one the AFC playoff?, The Broncos,Denver Broncos,0.7276,False,faithful,3.66
mistral,squad,1024,3,cot,Which Carolina Panthers player was named Most Valuable Player?, I cannot find this information in the provided context. The context does not mention any MVP award for the Carolina Panthers.,Cam Newton,0.7306,False,faithful,4.54
mistral,squad,1024,3,cot,How many appearances have the Denver Broncos made in the Super Bowl?, The Denver Broncos have made 8 appearances in the Super Bowl.,8,0.5777,False,faithful,4.87
mistral,squad,1024,3,cot,What year was the Carolina Panthers franchise founded?, I cannot find this information in the provided context. The context does not mention the year the Carolina Panthers franchise was founded.,1995,0.6861,False,faithful,6.21
mistral,squad,1024,3,cot,What team did the Panthers defeat?, The Panthers defeated the Seattle Seahawks and the Arizona Cardinals.,Arizona Cardinals,0.8018,False,faithful,4.67
mistral,squad,1024,3,cot,Who did the Broncos prevent from going to the Super Bowl?," The provided context does not specify who the Broncos prevented from going to the Super Bowl. However, it is mentioned that they beat the New England Patriots in the AFC Championship Game, so it can be inferred that they prevented them from reaching the Super Bowl.",New England Patriots,0.627,False,faithful,5.88
mistral,squad,1024,3,cot,Who did the Panthers beat in the NFC Championship Game?, The Carolina Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9783,False,faithful,4.73
mistral,squad,1024,3,cot,Who lost to the Broncos in the AFC Championship?, The defending Super Bowl XLIX champion New England Patriots lost to the Broncos in the AFC Championship.,New England Patriots,0.7418,False,faithful,3.28
mistral,squad,1024,3,cot,Who were the defending Super Bowl champions?," The New England Patriots, as they won Super Bowl XLIX (which was played in the previous year). However, they were not able to defend their title in Super Bowl 50 as they lost to the Denver Broncos.",New England Patriots,0.706,False,faithful,7.01
mistral,squad,1024,3,cot,How many teams have been in the Super Bowl eight times?," Four teams have been in the Super Bowl eight times, according to the provided context. These are the Denver Broncos, New England Patriots, Dallas Cowboys, and Pittsburgh Steelers.",four,0.7543,False,faithful,6.15
mistral,squad,1024,3,cot,Who was this season's NFL MVP?, The context does not provide information about who the NFL MVP was for this season.,Cam Newton,0.693,False,faithful,4.65
mistral,squad,1024,3,cot,What was the win/loss ratio in 2015 for the Carolina Panthers during their regular season?, The Carolina Panthers had a 15-1 win/loss ratio during their regular season in 2015.,15–1,0.5598,False,faithful,6.05
mistral,squad,1024,3,cot,Which Carolina Panthers team member was picked as the team's MVP in 2015? , I cannot find this information in the provided context. The context does not mention any award for Most Valuable Player (MVP) within the Carolina Panthers team for the year 2015.,Cam Newton,0.6074,False,faithful,6.29
mistral,squad,1024,3,cot,What were the win/loss game stats for the Denver Bronco's regular season in 2015?, The Denver Broncos finished the regular season with a 12–4 record.,12–4,0.8599,False,faithful,4.09
mistral,squad,1024,3,cot,How many teams have played in the Super Bowl eight times?," Four teams have played in the Super Bowl eight times, according to the provided context. These are the Denver Broncos, New England Patriots, Dallas Cowboys, and Pittsburgh Steelers.",4,0.7548,False,faithful,6.01
mistral,squad,1024,3,cot,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?, The New England Patriots did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50.,New England Patriots,0.5369,False,faithful,5.84
mistral,squad,1024,3,cot,Who is the quarterback for the Panthers?, Cam Newton,Cam Newton,1.0,False,faithful,4.37
mistral,squad,1024,3,cot,Who did Carolina beat in the NFC championship game?, The Carolina Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9783,False,faithful,4.32
mistral,squad,1024,3,cot,How many times have the Panthers been in the Super Bowl?," The Carolina Panthers have been in the Super Bowl twice, as stated in the context: their other appearance being Super Bowl XXXVIII.",2,0.513,False,faithful,5.99
mistral,squad,1024,3,cot,Who did Denver beat in the AFC championship?, The Denver Broncos beat the New England Patriots in the AFC Championship Game.,New England Patriots,0.9658,False,faithful,3.16
mistral,squad,1024,3,cot,Who was the Most Valuable Player for the 2015 NFL season?," I cannot find this information in the provided context as it does not mention the MVP of the 2015 NFL season. The context only provides details about the Panthers offense and another team's offense, but no information about the league-wide MVP.",Cam Newton,0.3759,True,hallucinated,10.0
mistral,squad,1024,3,cot,Who did Denver beat in the 2015 AFC Championship game?, The Denver Broncos beat the New England Patriots in the 2015 AFC Championship game.,New England Patriots,0.9593,False,faithful,3.48
mistral,squad,1024,3,cot,Who did the Carolina Panthers beat in the 2015 NFC Championship game?, The Carolina Panthers beat the Arizona Cardinals in the 2015 NFC Championship Game.,Arizona Cardinals,0.9738,False,faithful,4.94
mistral,squad,1024,3,cot,Who was the 2015 NFL MVP?, Cam Newton,Cam Newton,1.0,False,faithful,4.0
mistral,squad,1024,3,cot,Who did the Panthers beat to become the NFC champs?," The Panthers beat the Arizona Cardinals to become the NFC Champs, as stated in the provided context.",Arizona Cardinals,0.9553,False,faithful,4.71
mistral,squad,1024,3,cot,What year did the Carolina Panthers form?, I cannot find this information in the provided context. The context does not mention the year when the Carolina Panthers were formed.,1995.,0.679,False,faithful,5.91
mistral,squad,1024,3,cot,Who was the Super Bowl 50 MVP?, Von Miller,Von Miller,1.0,False,faithful,3.37
mistral,squad,1024,3,cot,How many fumbles did Von Miller force in Super Bowl 50?, Von Miller forced two fumbles in Super Bowl 50. One was recovered for a touchdown by Malik Jackson.,2,0.7122,False,faithful,4.1
mistral,squad,1024,3,cot,Which team held the scoring lead throughout the entire game?, The Denver Broncos held the scoring lead throughout the entire game as mentioned in the provided context.,Broncos,0.9506,False,faithful,6.11
mistral,squad,1024,3,cot,Which Denver linebacker was named Super Bowl MVP?, Von Miller,linebacker Von Miller,1.0,False,faithful,3.51
mistral,squad,1024,3,cot,How many solo tackles did Von Miller make at Super Bowl 50?," The provided context does not specify the number of solo tackles that Von Miller made during Super Bowl 50, only stating that he recorded five solo tackles in the game. However, it is mentioned that he had five solo tackles as part of his overall performance in Super Bowl 50, but the exact breakdown between games and other events is not provided.",five solo tackles,0.4805,True,hallucinated,4.74
mistral,squad,1024,3,cot,Who was limited by Denver's defense?, Carolina (the football team) was limited by Denver's defense.,Newton was limited by Denver's defense,0.6343,False,faithful,4.34
mistral,squad,1024,3,cot,How many times was Cam Newton sacked?," Cam Newton was sacked twice according to the provided context. Once when Malik Jackson recovered the fumble in the end zone for a touchdown, and once at the end of the first half by DeMarcus Ware.",seven,0.5793,False,faithful,7.03
mistral,squad,1024,3,cot,Who won the Super Bowl MVP?, Von Miller,Von Miller,1.0,False,faithful,3.43
mistral,squad,1024,3,cot,How many turnovers did Cam Newton have?, I cannot find this information in the provided context. The context does not mention the number of turnovers Cam Newton had during the Super Bowl or his season.,three,0.622,False,faithful,6.56
mistral,squad,1024,3,cot,How many fumbles did Von Miller force?, 2,two,1.0,False,faithful,1.51
mistral,squad,1024,3,cot,Who was given the esteemed status of MVP for Super Bowl 50?, Denver linebacker Von Miller was named Super Bowl MVP.,Von Miller,0.7368,False,faithful,3.79
mistral,squad,1024,3,cot,What position does Von Miller play for the Denver Broncos?, Von Miller plays as a linebacker for the Denver Broncos.,linebacker,0.6797,False,faithful,5.79
mistral,squad,1024,3,cot,What was the number of solo tackles that Von Miller had in Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Von Miller recorded five solo tackles, but it does not specify which game these tackles were from. However, in Super Bowl 50, he was credited with five combined tackles (not just solo).",5,0.6422,False,faithful,6.83
mistral,squad,1024,3,cot,How many forced fumbles did Von Miller have during the Super Bowl 50 game?," Von Miller had two forced fumbles during Super Bowl 50, as stated in the provided context. However, it's important to note that he was credited with two forced fumbles and one of them (the one mentioned in the additional context) resulted in a touchdown.",2,0.7011,False,faithful,5.45
mistral,squad,1024,3,cot,Who won the MVP for the Super Bowl?, Denver linebacker Von Miller was named Super Bowl MVP.,Von Miller,0.7368,False,faithful,3.86
mistral,squad,1024,3,cot,How many tackles did Von Miller get during the game?, I cannot find this information in the provided context as it only discusses the offensive plays of Denver and does not mention any defensive statistics for Von Miller.,5,0.2881,True,hallucinated,6.22
mistral,squad,1024,3,cot,How many times was Cam Newton sacked in Super Bowl 50?, Seven times,seven,0.8119,False,faithful,4.15
mistral,squad,1024,3,cot,How many times did the Denver defense force Newton into turnovers?, The Denver defense forced Newton into three turnovers.,three,0.7482,False,faithful,3.8
mistral,squad,1024,3,cot,Which Newton turnover resulted in seven points for Denver?," The text does not provide information about which of Newton's three turnovers directly resulted in seven points for Denver. However, it mentions that one of his turnovers was a fumble which they recovered for a touchdown, but it doesn't specify which turnover this was.",a fumble,0.5892,False,faithful,8.02
mistral,squad,1024,3,cot,Who was the Most Valuable Player of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions the MVPs for Super Bowls I, II, V, and XLI, but not Super Bowl 50.",Von Miller,0.7528,False,faithful,6.04
mistral,squad,1024,3,cot,What position does Von Miller play?," I cannot find this information in the provided context. The context only mentions positions for players from the Carolina Panthers, and there is no mention of Von Miller or his position.",linebacker,0.6105,False,faithful,4.87
mistral,squad,1024,3,cot,How many times was the Panthers' quarterback sacked?," The Panthers' quarterback, Cam Newton, was sacked twice in the provided context. Once by DeMarcus Ware as time expired in the first half, and once by Von Miller a few plays later, which resulted in a touchdown for the Broncos.",seven,0.6256,False,faithful,7.97
mistral,squad,1024,3,cot,How many times did the Broncos cause turnovers in the game?," The provided context mentions that Denver's defense forced Newton into three turnovers during Super Bowl 50. However, it does not specify how many of those turnovers were caused by interceptions or fumbles. Therefore, I cannot determine the exact number of fumble recoveries for a touchdown by the Broncos in this context.",three,0.7078,False,faithful,7.04
mistral,squad,1024,3,cot,What Denver player caused two fumbles for the Panthers?," Danny Trevathan and Von Miller, as Danny Trevathan recovered the fumble caused by Mike Tolbert, and Von Miller knocked the ball out of Newton's hands which was later recovered by Malik Jackson.",Von Miller,0.5099,False,faithful,7.03
mistral,squad,1024,3,cot,How many tackles did Von Miller accomlish by himself in the game?," I cannot find this information in the provided context. The context only discusses the offensive plays of Denver and their defensive statistics for the season, not individual player stats from a specific game.",five,0.7026,False,faithful,2454.43
mistral,squad,1024,3,cot,Which network broadcasted Super Bowl 50 in the U.S.?, CBS,CBS,1.0,False,faithful,8.14
mistral,squad,1024,3,cot,What was the average cost for a 30 second commercial during Super Bowl 50?, The average cost for a 30-second commercial during Super Bowl 50 was $5 million.,$5 million,0.6206,False,faithful,3.42
mistral,squad,1024,3,cot,Which group headlined the Super Bowl 50 halftime show?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,1.82
mistral,squad,1024,3,cot,Which performers joined the headliner during the Super Bowl 50 halftime show?, Beyoncé and Bruno Mars joined Coldplay during the Super Bowl 50 halftime show.,Beyoncé and Bruno Mars,0.9434,False,faithful,1.16
mistral,squad,1024,3,cot,At which Super Bowl did Beyonce headline the halftime show?, Super Bowl XLVII,Super Bowl XLVII,0.6197,False,faithful,2.46
mistral,squad,1024,3,cot,Who was the broadcaster for Super Bowl 50 in the United States?, CBS broadcast Super Bowl 50 in the U.S.,CBS,0.7061,False,faithful,2.65
mistral,squad,1024,3,cot,What was the average cost of a 30-second commercial?," The average cost of a 30-second commercial during Super Bowl 50, as broadcast by CBS in the U.S., was $5 million.",$5 million,0.4716,True,hallucinated,3.86
mistral,squad,1024,3,cot,What halftime performer previously headlined Super Bowl XLVII?, Beyoncé,Beyoncé,1.0,False,faithful,2.36
mistral,squad,1024,3,cot,What halftime performer previously headlined Super Bowl XLVIII?, Bruno Mars,Bruno Mars,1.0,False,faithful,0.29
mistral,squad,1024,3,cot,Who was the main performer at this year's halftime show?," The main performer at the Super Bowl 50 halftime show was Coldplay, as confirmed by the league on December 3, 2015.",Coldplay,0.7634,False,faithful,1.76
mistral,squad,1024,3,cot,Which network broadcasted the 50th Super Bowl game? , The 50th Super Bowl game was televised by CBS.,CBS,0.8375,False,faithful,3.52
mistral,squad,1024,3,cot,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?, The average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5 million.,$5 million,0.5988,False,faithful,3.52
mistral,squad,1024,3,cot,Who was the male singer who performed as a special guest during Super Bowl 50?," Bruno Mars, who headlined the Super Bowl XLVIII halftime show, was a special guest performer during Super Bowl 50.",Bruno Mars,0.5995,False,faithful,3.59
mistral,squad,1024,3,cot,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?," The provided context does not specify the exact ranking of the Super Bowl 50 halftime show on the list of most watched U.S. television broadcasts, but it is mentioned that it was the third-most watched U.S. broadcast ever.",third,0.6339,False,faithful,4.86
mistral,squad,1024,3,cot,What station aired the Super Bowl?, The context does not provide information about which station aired the Super Bowl 50.,CBS,0.8638,False,faithful,2.37
mistral,squad,1024,3,cot,How much money did a 1/2 minute commercial cost?," Based on the provided context, a 30-second commercial during Super Bowl 50 cost an average of $5 million. Since there are 60 seconds in a minute, a 1/2 minute (30 seconds) commercial would cost $5 million / 2 = $2,500,000. However, it's important to note that this is not explicitly stated in the context, but rather an inference based on the information provided about the cost of a 30-second commercial.",$5 million,0.5775,False,faithful,8.13
mistral,squad,1024,3,cot,What band headlined half-time during Super Bowl 50?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,2.14
mistral,squad,1024,3,cot,What two artists came out with Coldplay during the half-time show?, Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,0.7582,False,faithful,2.7
mistral,squad,1024,3,cot,Who broadcast the Super Bowl on TV?," In the United States, the Super Bowl was televised by CBS.",CBS,0.807,False,faithful,3.15
mistral,squad,1024,3,cot,Who headlined the halftime show for Super Bowl 50?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,3.29
