question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,dataset,model
The school in which the Wilmslow Show is held is designated as what?,Centre of Excellence," The context does not provide information about any designation of the school (Wilmslow High School) other than it being a mixed-sex 11–18 comprehensive secondary school and a designated Centre of Excellence. It is also noted that Dr. James Pullé is the head teacher, but there's no mention of any specific designation related to the school building itself.",hcpc_v2,0.5121,False,0.5753,True,0.1914,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan," I cannot find information about who Billy Howle will be seen opposite in an upcoming British drama film directed by Dominic Cooke, as there is no such information provided in the context.",baseline,0.5831,False,0.4522,False,-1.0,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan," Saoirse Ronan, according to the provided context.",hcpc_v1,0.643,False,0.4514,False,-1.0,hotpotqa,mistral
Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,Saoirse Ronan, I cannot find this information in the provided context as it does not mention any upcoming British drama film directed by Dominic Cooke featuring Billy Howle.,hcpc_v2,0.3807,True,0.4526,True,0.2865,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie featuring Danny DeVito that was written or produced by Kool Kojak.,baseline,0.6723,False,0.3942,False,-1.0,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie starring Danny DeVito or related to Kool Kojak's work.,hcpc_v1,0.5103,False,0.4229,False,-1.0,hotpotqa,mistral
"What animated movie, starring Danny Devito, featured music written and produced by Kool Kojak?",The Lorax, I cannot find this information in the provided context. The context does not mention any animated movie featuring Danny DeVito that was written or produced by Kool Kojak.,hcpc_v2,0.6723,False,0.3942,False,0.0129,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins," I cannot find this information in the provided context. The context only mentions Jean-Claude Van Damme and Matt Battaglia as actors who have portrayed Luc Deveraux in the Universal Soldier franchise, but it does not mention any other films they may have starred in outside of the franchise.",baseline,0.5607,False,0.7012,False,-1.0,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins," I cannot find this information in the provided context. The actors mentioned in the context are Jean-Claude Van Damme and Matt Battaglia, neither of whom have been associated with the movies Holby City, Doctor Strange, the Bourne Ultimatum, or Zero Dark Thirty.",hcpc_v1,0.5919,False,0.6784,False,-1.0,hotpotqa,mistral
"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins," I cannot find this information in the provided context. The context only mentions Jean-Claude Van Damme and Matt Battaglia as actors who have portrayed Luc Deveraux, but it does not provide any information about their roles in other films such as Holby City, Doctor Strange, The Bourne Ultimatum, or Zero Dark Thirty.",hcpc_v2,0.4651,True,0.7012,False,0.7209,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace," Jack Lowden, who portrayed Young Tom Morris in Tommy's Honour, found his first major international onscreen success with the 2016 BBC miniseries ""War & Peace.""",baseline,0.5322,False,0.4425,False,-1.0,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace," I cannot find this information in the provided context. The context does not mention any other films or series apart from ""Tommy's Honour"".",hcpc_v1,0.7466,False,0.487,False,-1.0,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace," Jack Lowden, who portrayed Young Tom Morris in Tommy's Honour, found his first major international onscreen success with the 2016 BBC miniseries ""War & Peace"".",hcpc_v2,0.6588,False,0.447,True,0.2349,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, Midnight Oil chose its name by drawing it out of a hat.,baseline,0.6932,False,0.5509,False,-1.0,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, I cannot find this information in the provided context regarding either Switchfoot or Midnight Oil choosing their names by drawing it from a hat.,hcpc_v1,0.8225,False,0.5693,False,-1.0,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil, Midnight Oil chose its name by drawing it out of a hat.,hcpc_v2,0.6932,False,0.5509,True,0.2547,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find the birth year of the artist Daler Mehndi who sang ""Tunak Tunak Tun"" in the provided context.",baseline,0.6124,False,0.4999,False,-1.0,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find the birth year of the artist Daler Mehndi who sang ""Tunak"" in the provided context.",hcpc_v1,0.6179,False,0.5122,False,-1.0,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967," I cannot find the birth year of the artist who sang ""Tunak"" in the provided context.",hcpc_v2,0.6222,False,0.4999,True,0.2998,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, Captain John Underhill launched the attack that led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population.,baseline,0.5854,False,0.489,False,-1.0,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, Captain John Underhill launched the attack that led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population.,hcpc_v1,0.5854,False,0.5212,False,-1.0,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill, Captain John Underhill launched the attack that led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population.,hcpc_v2,0.5854,False,0.489,True,0.2461,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders," The context does not provide information about which other film Emilio Estevez starred in the same year as ""Nightmares"". However, it is known that he acted in the 1983 hit movie ""The Outsiders"" along with ""Nightmares"", according to the provided context.",baseline,0.5729,False,0.5696,False,-1.0,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders," I cannot find information about which other film Emilio Estevez starred in the same year as ""Nightmares"" in the provided context.",hcpc_v1,0.5234,False,0.6225,False,-1.0,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders," The context does not provide information about which other films Emilio Estevez starred in the same year as ""Nightmares"". However, it is known that he acted in the 1983 hit movie ""The Outsiders"" along with ""Nightmares"".",hcpc_v2,0.6815,False,0.5696,True,0.1683,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region, I cannot find information in the provided context about what kind of business Eric S. Pistorius worked for after being an attorney. The context only mentions that he was an attorney and specialized in various areas of law.,baseline,0.5717,False,0.4267,False,-1.0,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region, I cannot find this information in the provided context as it does not mention the type of business or organization that Eric S. Pistorius worked for after becoming a Circuit court Judge of the Seventh Circuit of Illinois.,hcpc_v1,0.4393,True,0.4305,False,-1.0,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region," I cannot find information about the specific business that Eric S. Pistorius worked for after being an attorney, as the provided context only mentions his areas of specialization in law.",hcpc_v2,0.5587,False,0.4265,True,0.2017,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context. The context does not mention any port city located approximately 25 km north of the Lingnan Fine Arts Museum.,baseline,0.7128,False,0.4282,False,-1.0,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context as it does not mention any port city north of the Lingnan Fine Arts Museum.,hcpc_v1,0.5561,False,0.4305,False,-1.0,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung, I cannot find this information in the provided context. The context does not mention any port city located approximately 25 km north of the Lingnan Fine Arts Museum.,hcpc_v2,0.7128,False,0.4282,True,0.1265,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes, I cannot find this information in the provided context as there is no mention of Édouard Roger-Vasselin or his career achievements.,baseline,0.398,True,0.5402,False,-1.0,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes, I cannot find this information in the provided context as it does not mention Édouard Roger-Vasselin or his tennis career.,hcpc_v1,0.588,False,0.5513,False,-1.0,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes," I cannot find information about Édouard Roger-Vasselin's career wins in the provided context, so I am unable to compare his number of wins with that of Stefan Edberg.",hcpc_v2,0.4873,True,0.5402,False,0.726,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention any song played on an instrument.,baseline,0.7033,False,0.306,False,-1.0,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention any specific instrument related to the Coldplay concert where Jason Regler got his idea for the flashing wristbands.,hcpc_v1,0.6854,False,0.5093,False,-1.0,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ, I cannot find this information in the provided context. The context does not mention any song played on an instrument.,hcpc_v2,0.7033,False,0.3044,True,0.1366,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge," I cannot find this information in the provided context. The context does not specify the location where The Soul of Buddha was filmed beyond stating it was shot at the Fox Studio in Fort Lee, New Jersey, but it does not mention any specific borough or the western terminus of a particular geographical feature.",baseline,0.5865,False,0.5201,False,-1.0,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge," I cannot find this information in the provided context. The context does not specify the location where The Soul of Buddha was filmed beyond stating it was shot at the Fox Studio in Fort Lee, New Jersey, but it does not mention any specific borough or the western terminus of a particular geographical feature.",hcpc_v1,0.5865,False,0.5201,False,-1.0,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge," I cannot find this information in the provided context. The context does not mention the location where The Soul of Buddha was shot, only that it was shot at the Fox Studio in Fort Lee, New Jersey. However, without additional context or sources, I cannot provide a definitive answer about the western terminus of the borough where Fort Lee is located.",hcpc_v2,0.6584,False,0.5201,True,0.2703,hotpotqa,mistral
"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort, I cannot find this information in the provided context as it does not mention any Blackzilians fighters currently competing in the Middleweight division of the Ultimate Fighting Championship.,baseline,0.4797,True,0.6205,False,-1.0,hotpotqa,mistral
"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort, I cannot find information about any Blackzilians fighter competing in the Middleweight division of the Ultimate Fighting Championship (UFC) in the provided context.,hcpc_v1,0.638,False,0.6004,False,-1.0,hotpotqa,mistral
"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort, I cannot find this information in the provided context as it does not mention any Blackzilians fighters currently competing in the Middleweight division of the Ultimate Fighting Championship.,hcpc_v2,0.4797,True,0.6205,False,0.2871,hotpotqa,mistral
"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California," I cannot find this information in the provided context. The context only mentions the location of Villa Unión in the state of Coahuila, Mexico, but not the location of the state of Sinaloa.",baseline,0.7115,False,0.6416,False,-1.0,hotpotqa,mistral
"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California," I cannot find this information in the provided context. The context only mentions the location of Villa Unión in the state of Coahuila, Mexico, but it does not provide any information about the location of the state of Sinaloa.",hcpc_v1,0.655,False,0.6416,False,-1.0,hotpotqa,mistral
"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",tip of the Baja California," I cannot find this information in the provided context. The context only mentions the location of Villa Unión in the state of Coahuila, Mexico, but it does not provide any information about the location of the state of Sinaloa.",hcpc_v2,0.655,False,0.6416,False,0.7236,hotpotqa,mistral
"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language," The Berber language, specifically the Tugurt variety, which is also known as Oued Righ Berber and Temacine Tamazight, is traditionally written with the ancient Libyco-Berber script (Tifinagh) and is closely related to the nearby Tumzabt (Mozabite) and Teggargrent (Ouargli) languages.",baseline,0.6761,False,0.6682,False,-1.0,hotpotqa,mistral
"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language," I cannot find information about the relationship between the Tugurt language and the Tumzabt or Teggargrent languages in the provided context. The context only mentions that the Tugurt language is a Zenati Berber variety, but it does not provide any information about its relation to other Berber languages such as Tumzabt or Teggargrent.",hcpc_v1,0.4435,True,0.6576,False,-1.0,hotpotqa,mistral
"What language, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Teggargrent languages?",The Tugurt language," The Berber language, specifically the Tugurt variety, is traditionally written with the ancient Libyco-Berber script (Tifinagh) and is closely related to the Tumzabt and Teggargrent languages.",hcpc_v2,0.78,False,0.6682,False,0.4441,hotpotqa,mistral
Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not mention any fictional head of a British Secret Service division or a one-time missionary being an inspiration for such a character.,baseline,0.6872,False,0.4942,False,-1.0,hotpotqa,mistral
Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not provide any details about a fictional head of a British Secret Service division or a one-time missionary being an inspiration for such a character.,hcpc_v1,0.6874,False,0.4962,False,-1.0,hotpotqa,mistral
Who is the fictional head of a British Secret Service division and for which a one-time missionary was the inspiration for?,Q, I cannot find this information in the provided context. The context does not mention any fictional head of a British Secret Service division or a one-time missionary being an inspiration for such a character.,hcpc_v2,0.6872,False,0.4878,True,0.3862,hotpotqa,mistral
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002, I cannot find the specific year when Philip Pullman's book set in a parallel universe featuring Lyra Belacqua was put into audio format in the provided context.,baseline,0.5569,False,0.6067,False,-1.0,hotpotqa,mistral
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002," I cannot find this specific information about when Philip Pullman's ""Lyra's Oxford"" was put into audio format, as that detail is not provided in the given context.",hcpc_v1,0.4278,True,0.6508,False,-1.0,hotpotqa,mistral
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,2002, I cannot find the specific year when Philip Pullman's book set in a parallel universe featuring Lyra Belacqua was put into audio format in the provided context.,hcpc_v2,0.5569,False,0.6067,False,0.6283,hotpotqa,mistral
Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker," I cannot find this information in the provided context as it only discusses the first and third films, not the second one.",baseline,0.4855,True,0.6703,False,-1.0,hotpotqa,mistral
Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker, I cannot find this information in the provided context. The context does not mention who directed the second film in the Johnny English series.,hcpc_v1,0.7217,False,0.7085,False,-1.0,hotpotqa,mistral
Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker," I cannot find this information in the provided context as it only discusses the first and original Johnny English film, and does not mention any directors for the subsequent films.",hcpc_v2,0.2496,True,0.6703,False,0.3739,hotpotqa,mistral
George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer, I cannot find information about Judith Weir in the provided context.,baseline,0.564,False,0.6711,False,-1.0,hotpotqa,mistral
George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer, I cannot find this information in the provided context. The context does not mention Judith Weir or her nationality.,hcpc_v1,0.7378,False,0.7026,False,-1.0,hotpotqa,mistral
George Gershwin is an American Composer and Judith Weir is a composer from which country?,a British composer, I cannot find information about Judith Weir in the provided context.,hcpc_v2,0.564,False,0.6711,True,0.6105,hotpotqa,mistral
What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez, I cannot find the name of Juan Manuel Márquez's younger brother mentioned in the provided context.,baseline,0.7526,False,0.5923,False,-1.0,hotpotqa,mistral
What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez," I cannot find this information in the provided context. The context only mentions Juan Manuel Márquez and his older brother, but it does not provide any details about a younger brother who is a WBO champion.",hcpc_v1,0.4853,True,0.6892,False,-1.0,hotpotqa,mistral
What Was the name of Juan Manuel Márquez's  WBO champion holding younger brother?,Rafael Márquez, I cannot find the name of Juan Manuel Márquez's younger brother mentioned in the provided context.,hcpc_v2,0.7526,False,0.5923,False,0.7006,hotpotqa,mistral
The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea," South Korea, according to the provided context about the Running Man Brothers. However, it's important to note that there are two individuals named Kim Jong-kook in the context, one being a pop duo member and the other a baseball player. The information provided is about the pop duo member, who is indeed from South Korea.",baseline,0.6136,False,0.7425,False,-1.0,hotpotqa,mistral
The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea," I cannot find this specific information about Kim Jong-kook's nationality in the provided context related to the Running Man Brothers or his career as a singer, actor, or TV personality. However, it is mentioned that he was born in South Korea according to one of the context snippets. The other context snippet mentions a different Kim Jong-kook who is a South Korean baseball player, but without further information, it's unclear if they are the same person.",hcpc_v1,0.5657,False,0.7366,False,-1.0,hotpotqa,mistral
The Running Man Brothers is a South Korean pop duo. Kim Jong-kook is one member and he is from what country?,South Korea," South Korea, according to the provided context about the Running Man Brothers. However, it's important to note that there are two individuals named Kim Jong-kook in the context, one being a pop duo member and the other a baseball player. The context only mentions the pop duo member as being from South Korea.",hcpc_v2,0.6528,False,0.7425,False,0.4917,hotpotqa,mistral
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds," Bury St Edmunds, Suffolk, England.",baseline,0.4787,True,0.6521,False,-1.0,hotpotqa,mistral
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds," Bury St Edmunds, Suffolk, England.",hcpc_v1,0.4787,True,0.6521,False,-1.0,hotpotqa,mistral
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Bury St Edmunds," Bury St Edmunds, Suffolk, England.",hcpc_v2,0.4787,True,0.6521,False,0.4656,hotpotqa,mistral
The creator of the Lisa Simpson character was born in what year?,1954," I cannot find this information in the provided context. The context only mentions that Matt Groening created and designed Lisa Simpson, but it does not provide her creator's birth year.",baseline,0.4321,True,0.7129,False,-1.0,hotpotqa,mistral
The creator of the Lisa Simpson character was born in what year?,1954," I cannot find this information in the provided context. The context only mentions Martha Maria Yeardley Smith as the actress who plays Lisa Simpson, not the creator of the character.",hcpc_v1,0.742,False,0.7148,False,-1.0,hotpotqa,mistral
The creator of the Lisa Simpson character was born in what year?,1954," I cannot find this information in the provided context. The context only mentions that Matt Groening created and designed Lisa Simpson, but it does not provide her creator's birth year.",hcpc_v2,0.4321,True,0.7129,False,0.6583,hotpotqa,mistral
Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.," I cannot find the location of the international airport where Eagle Aviation's wet lease operations were based in the provided context. The context only mentions that Eagle Aviation's wet lease operations were based in Paris at Charles de Gaulle Airport, but it does not specify which country this airport is located in.",baseline,0.6886,False,0.5886,False,-1.0,hotpotqa,mistral
Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.," I cannot find this information in the provided context. The context only mentions that Eagle Aviation France's wet lease operations were based in Paris at Charles de Gaulle Airport, but it does not specify the exact location of Charles de Gaulle Airport.",hcpc_v1,0.6248,False,0.5733,False,-1.0,hotpotqa,mistral
Where is the international airport which Eagle Aviation wet lease operations were based in located ,France.," I cannot find the location of the international airport where Eagle Aviation's wet lease operations were based in the provided context. The context only mentions that Eagle Aviation's wet lease operations were based in Paris at Charles de Gaulle Airport, but it does not specify the country or the exact name of the airport.",hcpc_v2,0.7008,False,0.5902,True,0.416,hotpotqa,mistral
What occupation was shared by David Yates and Pietro Germi?,director," Both David Yates and Pietro Germi were directors. However, it's important to note that they worked at different times and in different countries. Pietro Germi was an Italian director active from the 1940s to the 1970s, while information about David Yates' career as a director is only mentioned as starting from the 1960s.",baseline,0.6766,False,0.449,False,-1.0,hotpotqa,mistral
What occupation was shared by David Yates and Pietro Germi?,director," Both David Yates and Pietro Germi shared the occupation of being a director, as stated in the provided context for Pietro Germi, and it is also implied for David Yates through his career as a filmmaker.",hcpc_v1,0.9205,False,0.4846,False,-1.0,hotpotqa,mistral
What occupation was shared by David Yates and Pietro Germi?,director," The provided context does not specify a shared occupation between David Yates and Pietro Germi, as it only mentions that they are both involved in the film industry (as a filmmaker for David Yates and an actor, screenwriter, and director for Pietro Germi). However, they do share the occupation of being involved in the film industry.",hcpc_v2,0.7436,False,0.449,True,0.2217,hotpotqa,mistral
