question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,dataset,model
What play was President Lincoln watching the night he was assassinated in 1865?,Our American Cousin," The play that President Lincoln was watching the night he was assassinated in 1865, according to the provided context, is not explicitly stated. However, it is known that Lincoln attended the play Our American Cousin at Ford's Theatre on that fateful night. But the context does mention an earlier encounter between Lincoln and Booth in a play called The Marble Heart at Ford's Theatre on November 9, 1863, but this was before the assassination.",hcpc_v2,0.4924,True,0.6004,False,0.5461,triviaqa,mistral
Which musical instrument was patented in Berlin by Freidrich Buschmann in 1822,Accordion, I cannot find this information in the provided context. The context does not mention any specific musical instrument being patented in Berlin by Friedrich Buschmann in 1822.,baseline,0.6877,False,0.3993,False,-1.0,triviaqa,mistral
Which musical instrument was patented in Berlin by Freidrich Buschmann in 1822,Accordion, I cannot find this information in the provided context. The context does not mention any specific musical instrument that was patented in Berlin by Freidrich Buschmann in 1822.,hcpc_v1,0.6608,False,0.4342,False,-1.0,triviaqa,mistral
Which musical instrument was patented in Berlin by Freidrich Buschmann in 1822,Accordion, I cannot find this information in the provided context. The context does not mention any specific musical instrument being patented in Berlin by Freidrich Buschmann in 1822.,hcpc_v2,0.6797,False,0.396,True,0.5737,triviaqa,mistral
In which form of pool (pocket billiards) are the balls formed into a diamond pattern?,Nine-ball, The context does not provide information about any specific form of pool where the balls are formed into a diamond pattern.,baseline,0.8753,False,0.5839,False,-1.0,triviaqa,mistral
In which form of pool (pocket billiards) are the balls formed into a diamond pattern?,Nine-ball," I cannot find this specific information about the formation of balls into a diamond pattern in the provided context. The context only mentions that pool is generally any type of billiards for two or more players, and it's noted that the term ""pool"" later stuck to all new games of pocket billiards as the sport gained popularity. However, it does not specify the particular game where the balls are formed into a diamond pattern.",hcpc_v1,0.6416,False,0.6407,False,-1.0,triviaqa,mistral
In which form of pool (pocket billiards) are the balls formed into a diamond pattern?,Nine-ball, I cannot find this information in the provided context. The context does not specify any particular pool game where the balls are formed into a diamond pattern.,hcpc_v2,0.7322,False,0.5767,True,0.7924,triviaqa,mistral
How old was Jimi Hendrix when he died?,27, Jimi Hendrix died at the age of 27.,baseline,0.7796,False,0.6327,False,-1.0,triviaqa,mistral
How old was Jimi Hendrix when he died?,27, Jimi Hendrix died at the age of 27.,hcpc_v1,0.7796,False,0.5974,False,-1.0,triviaqa,mistral
How old was Jimi Hendrix when he died?,27, Jimi Hendrix died at the age of 27.,hcpc_v2,0.7796,False,0.6327,False,0.4688,triviaqa,mistral
What is Mexico's most commonly used language?,Spanish," The context does not provide information about the most commonly used language in Mexico. However, it is known that Spanish is the official and predominant language of Mexico.",baseline,0.7935,False,0.4778,False,-1.0,triviaqa,mistral
What is Mexico's most commonly used language?,Spanish," I cannot find this information in the provided context. The context only mentions that Mexico is located in North America and provides some historical and tourism-related facts, but it does not specify the most commonly used language there.",hcpc_v1,0.5269,False,0.5163,False,-1.0,triviaqa,mistral
What is Mexico's most commonly used language?,Spanish," The context does not provide information about the most commonly used language in Mexico. However, it is known that Spanish is the official and predominant language of Mexico.",hcpc_v2,0.7935,False,0.4779,True,0.2311,triviaqa,mistral
What is the title of Simon and Garfunkel’s only UK number one hit single?,Bridge Over Troubled Water," I cannot find this information in the provided context. The context does mention that ""The Sound of Silence"" became a major U.S. AM radio hit in 1965, reaching number one on the Billboard Hot 100, but it doesn't specify whether it was also their only UK number one hit single.",baseline,0.5881,False,0.5484,False,-1.0,triviaqa,mistral
What is the title of Simon and Garfunkel’s only UK number one hit single?,Bridge Over Troubled Water, I cannot find this information in the provided context. The context does not specify any UK number one hit single for Simon and Garfunkel.,hcpc_v1,0.6649,False,0.5931,False,-1.0,triviaqa,mistral
What is the title of Simon and Garfunkel’s only UK number one hit single?,Bridge Over Troubled Water," I cannot find this information in the provided context. The context does mention that ""The Sound of Silence"" became a major U.S. AM radio hit in 1965, reaching number one on the Billboard Hot 100, but it doesn't specify whether it was also their only UK number one hit single. To confirm this, additional information would be needed about their chart performance in the United Kingdom.",hcpc_v2,0.6301,False,0.5484,False,0.4499,triviaqa,mistral
In a petrol engine what component mixes fuel and air?,The carburettor," The text does not explicitly state which component in a petrol engine mixes fuel and air. However, it mentions that in most petrol engines, the fuel and air are usually pre-mixed before compression, and this was formerly done in a carburetor. So, it can be inferred that in older models of petrol engines, the carburetor is responsible for mixing fuel and air.",baseline,0.5151,False,0.4756,False,-1.0,triviaqa,mistral
In a petrol engine what component mixes fuel and air?,The carburettor," I cannot find this information in the provided context. The context only mentions that in most petrol engines, the fuel and air are usually pre-mixed before compression, but it does not specify the component responsible for this mixing process.",hcpc_v1,0.5944,False,0.6127,False,-1.0,triviaqa,mistral
In a petrol engine what component mixes fuel and air?,The carburettor," The text does not specify explicitly which component in the provided context mixes fuel and air in a petrol engine. However, it mentions that pre-mixing was formerly done in a carburetor, but now it is done by electronically controlled fuel injection. So, either a carburetor or an electronically controlled fuel injection system could be responsible for mixing fuel and air in a petrol engine.",hcpc_v2,0.5947,False,0.4756,False,0.4135,triviaqa,mistral
"""What group of people in the United States speak a dialect called """"Pennsylvania German""""?""",Amish," The group of people in the United States who speak a dialect called ""Pennsylvania German"" are primarily the descendants of early German-speaking immigrants to Pennsylvania, including but not limited to the Anabaptists such as the Old Order Amish and Old Order Mennonites.",baseline,0.5712,False,0.6324,False,-1.0,triviaqa,mistral
"""What group of people in the United States speak a dialect called """"Pennsylvania German""""?""",Amish," The group of people in the United States who speak a dialect called ""Pennsylvania German"" are primarily German Americans.",hcpc_v1,0.8646,False,0.7187,False,-1.0,triviaqa,mistral
"""What group of people in the United States speak a dialect called """"Pennsylvania German""""?""",Amish," The group of people in the United States who speak a dialect called ""Pennsylvania German"" are primarily the Pennsylvania Dutch, which includes the Old Order Amish and Old Order Mennonites, as well as other descendants of early German-speaking immigrants to Pennsylvania.",hcpc_v2,0.6349,False,0.6324,True,0.7485,triviaqa,mistral
Giallo is Italian for which colour?,Yellow, Giallo is Italian for yellow.,baseline,0.7221,False,0.6176,False,-1.0,triviaqa,mistral
Giallo is Italian for which colour?,Yellow," Giallo is Italian for ""yellow"".",hcpc_v1,0.7337,False,0.6882,False,-1.0,triviaqa,mistral
Giallo is Italian for which colour?,Yellow, Giallo is Italian for yellow.,hcpc_v2,0.7221,False,0.6149,True,0.6825,triviaqa,mistral
The Misses World for both 1999 and 2000 represented which country?,India," I cannot find this information in the provided context. The context does not contain details about the winners of Miss World for any years after 1959, including 1999 and 2000.",baseline,0.5183,False,0.4748,False,-1.0,triviaqa,mistral
The Misses World for both 1999 and 2000 represented which country?,India," I cannot find this information in the provided context. The context does not provide details about the winners of Miss World for any specific years, including 1999 and 2000.",hcpc_v1,0.5599,False,0.473,False,-1.0,triviaqa,mistral
The Misses World for both 1999 and 2000 represented which country?,India," I cannot find this information in the provided context. The context does not provide details about the winners of Miss World for the years 1999 and 2000, including their countries of origin.",hcpc_v2,0.5958,False,0.4733,True,0.4882,triviaqa,mistral
