model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
llama3,squad,256,5,cot,What venue did Super Bowl 50 take place in?,"I can answer that! According to the provided context, it is not explicitly stated what venue Super Bowl 50 took place in. However, we do know that the San Francisco Bay Area last hosted a Super Bowl at Stanford Stadium in 1985 (Super Bowl XIX). Additionally, it is mentioned that this event is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985.

Since there is no information about the venue of Super Bowl 50 within the provided context, I would say:

""I cannot find this information in the provided context.""",Levi's Stadium,0.4847,True,hallucinated,9.49
llama3,squad,256,5,cot,What city did Super Bowl 50 take place in?,"The answer is not explicitly stated in the provided context, but we can infer that it took place in the San Francisco Bay Area, as mentioned in the first and third paragraphs. Therefore, I would say:

The city where Super Bowl 50 took place is likely San Francisco or a surrounding area within the Bay Area.",Santa Clara,0.6984,False,faithful,4.69
llama3,squad,256,5,cot,"If Roman numerals were used, what would Super Bowl 50 have been called?",I cannot find this information in the provided context.,Super Bowl L,0.5531,False,faithful,2.51
llama3,squad,256,5,cot,Super Bowl 50 decided the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,1.69
llama3,squad,256,5,cot,What year did the Denver Broncos secure a Super Bowl title for the third time?,"According to the provided context, the Denver Broncos secured their third Super Bowl title by defeating the Carolina Panthers 24–10. However, the specific year is not mentioned in the given context.

So, my answer would be:

I cannot find this information in the provided context.",2015,0.6902,False,faithful,4.73
llama3,squad,256,5,cot,What city did Super Bowl 50 take place in?,"The answer is not explicitly stated in the provided context, but it can be inferred that Super Bowl 50 took place in the San Francisco Bay Area.",Santa Clara,0.6466,False,faithful,3.21
llama3,squad,256,5,cot,What stadium did Super Bowl 50 take place in?,"I can answer that! According to the provided context, it is not explicitly stated which stadium hosted Super Bowl 50. However, we do know that the San Francisco Bay Area last hosted a Super Bowl at Stanford Stadium in 1985 (Super Bowl XIX). Additionally, it is mentioned that it's the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, but no specific stadium is mentioned. Therefore, I cannot find this information in the provided context.",Levi's Stadium,0.5221,False,faithful,7.52
llama3,squad,256,5,cot,What was the final score of Super Bowl 50? ,I cannot find this information in the provided context.,24–10,0.5531,False,faithful,1.91
llama3,squad,256,5,cot,"What month, day and year did Super Bowl 50 take place? ","According to the provided context, Super Bowl 50 took place on February 1, 2016.","February 7, 2016",0.8404,False,faithful,2.45
llama3,squad,256,5,cot,What year was Super Bowl 50?,"The answer is: The year was not explicitly stated in the provided context. However, it can be inferred that Super Bowl 50 was held for the 2015 season.",2015,0.6612,False,faithful,2.61
llama3,squad,256,5,cot,What team was the AFC champion?,The answer is: Denver Broncos.,Denver Broncos,0.8254,False,faithful,2.29
llama3,squad,256,5,cot,What team was the NFC champion?,"According to the provided context, the NFC champion is the Carolina Panthers.",Carolina Panthers,0.9062,False,faithful,2.14
llama3,squad,256,5,cot,Who won Super Bowl 50?,I cannot find this information in the provided context.,Denver Broncos,0.5531,False,faithful,2.04
llama3,squad,256,5,cot,Super Bowl 50 determined the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,1.66
llama3,squad,256,5,cot,Which team won Super Bowl 50.,I cannot find this information in the provided context.,Denver Broncos,0.5531,False,faithful,1.64
llama3,squad,256,5,cot,Where was Super Bowl 50 held?,The San Francisco Bay Area.,"Santa Clara, California.",0.4359,True,hallucinated,1.8
llama3,squad,256,5,cot,The name of the NFL championship game is?,Super Bowl.,Super Bowl,1.0,False,faithful,1.49
llama3,squad,256,5,cot,What 2015 NFL team one the AFC playoff?,"According to the provided context, the answer is:

The Denver Broncos.",Denver Broncos,0.6914,False,faithful,2.06
llama3,squad,256,5,cot,Which Carolina Panthers player was named Most Valuable Player?,Cam Newton.,Cam Newton,1.0,False,faithful,2.02
llama3,squad,256,5,cot,How many appearances have the Denver Broncos made in the Super Bowl?,"According to the provided context, the answer is: eight.",8,0.6727,False,faithful,1.78
llama3,squad,256,5,cot,What year was the Carolina Panthers franchise founded?,I cannot find this information in the provided context.,1995,0.5531,False,faithful,2.71
llama3,squad,256,5,cot,What team did the Panthers defeat?,The Panthers defeated the Seattle Seahawks and the Arizona Cardinals.,Arizona Cardinals,0.8018,False,faithful,2.37
llama3,squad,256,5,cot,Who did the Broncos prevent from going to the Super Bowl?,"The answer is: The New England Patriots. According to the context, the Broncos ""denied the New England Patriots a chance to defend their title"" by defeating them in the AFC Championship Game.",New England Patriots,0.8198,False,faithful,4.7
llama3,squad,256,5,cot,Who did the Panthers beat in the NFC Championship Game?,The Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9736,False,faithful,2.51
llama3,squad,256,5,cot,Who lost to the Broncos in the AFC Championship?,"According to the provided context, the New England Patriots lost to the Broncos in the AFC Championship Game.",New England Patriots,0.9566,False,faithful,2.78
llama3,squad,256,5,cot,Who were the defending Super Bowl champions?,I cannot find this information in the provided context.,New England Patriots,0.5531,False,faithful,2.28
llama3,squad,256,5,cot,How many teams have been in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl.",four,0.6026,False,faithful,1.7
llama3,squad,256,5,cot,Who was this season's NFL MVP?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9245,False,faithful,2.45
llama3,squad,256,5,cot,What was the win/loss ratio in 2015 for the Carolina Panthers during their regular season?,"According to the provided context, the Carolina Panthers had a regular season with ""at least 15"" wins and only one loss. Therefore, their win-loss ratio is at least 15-1.",15–1,0.4064,True,hallucinated,3.94
llama3,squad,256,5,cot,Which Carolina Panthers team member was picked as the team's MVP in 2015? ,"According to the provided context, quarterback Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.8922,False,faithful,2.8
llama3,squad,256,5,cot,What were the win/loss game stats for the Denver Bronco's regular season in 2015?,"According to the provided context, the Broncos finished the regular season with a 12-4 record.",12–4,0.7763,False,faithful,2.92
llama3,squad,256,5,cot,How many teams have played in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl.",4,0.6026,False,faithful,1.78
llama3,squad,256,5,cot,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,"According to the provided context, the New England Patriots did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50.",New England Patriots,0.6879,False,faithful,3.21
llama3,squad,256,5,cot,Who is the quarterback for the Panthers?,Cam Newton.,Cam Newton,1.0,False,faithful,2.15
llama3,squad,256,5,cot,Who did Carolina beat in the NFC championship game?,"According to the provided context, the Panthers blew out the Arizona Cardinals in the NFC Championship Game, 49–15.",Arizona Cardinals,0.8558,False,faithful,2.74
llama3,squad,256,5,cot,How many times have the Panthers been in the Super Bowl?,"According to the provided context, it does not mention the Carolina Panthers' appearance count in the Super Bowl. The context only mentions the Denver Broncos and other teams that have made eight appearances in the Super Bowl.

So, I cannot find this information in the provided context.",2,0.7164,False,faithful,3.96
llama3,squad,256,5,cot,Who did Denver beat in the AFC championship?,"According to the provided context, the answer is: The New England Patriots.",New England Patriots,0.7929,False,faithful,3.0
llama3,squad,256,5,cot,Who was the Most Valuable Player for the 2015 NFL season?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9245,False,faithful,2.93
llama3,squad,256,5,cot,Who did Denver beat in the 2015 AFC Championship game?,"According to the provided context, the answer is:

New England Patriots",New England Patriots,0.8495,False,faithful,2.59
llama3,squad,256,5,cot,Who did the Carolina Panthers beat in the 2015 NFC Championship game?,I cannot find this information in the provided context.,Arizona Cardinals,0.5531,False,faithful,2.27
llama3,squad,256,5,cot,Who was the 2015 NFL MVP?,Cam Newton.,Cam Newton,1.0,False,faithful,1.28
llama3,squad,256,5,cot,Who did the Panthers beat to become the NFC champs?,The Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,0.9736,False,faithful,2.18
llama3,squad,256,5,cot,What year did the Carolina Panthers form?,I cannot find this information in the provided context.,1995.,0.5531,False,faithful,2.71
llama3,squad,256,5,cot,Who was the Super Bowl 50 MVP?,"According to the provided context, the answer is:

Denver linebacker Von Miller",Von Miller,0.6947,False,faithful,2.59
llama3,squad,256,5,cot,How many fumbles did Von Miller force in Super Bowl 50?,"According to the provided context, Von Miller recorded ""two forced fumbles"" in Super Bowl MVP. Therefore, the answer is:

2",2,0.6857,False,faithful,3.15
llama3,squad,256,5,cot,Which team held the scoring lead throughout the entire game?,"I cannot find this information in the provided context. The text only mentions that Carolina was facing a deficit for the first time in the postseason, but it does not indicate which team had the scoring lead throughout the entire game.",Broncos,0.5068,False,faithful,4.59
llama3,squad,256,5,cot,Which Denver linebacker was named Super Bowl MVP?,Von Miller was named Super Bowl MVP.,linebacker Von Miller,0.7053,False,faithful,2.36
llama3,squad,256,5,cot,How many solo tackles did Von Miller make at Super Bowl 50?,"According to the provided context, Von Miller recorded five solo tackles.",five solo tackles,0.7962,False,faithful,2.34
llama3,squad,256,5,cot,Who was limited by Denver's defense?,I cannot find this information in the provided context.,Newton was limited by Denver's defense,0.5531,False,faithful,2.37
llama3,squad,256,5,cot,How many times was Cam Newton sacked?,"According to the provided context, Cam Newton was sacked once by DeMarcus Ware as time expired in the half.",seven,0.8601,False,faithful,3.44
llama3,squad,256,5,cot,Who won the Super Bowl MVP?,"According to the provided context, the answer is:

Von Miller",Von Miller,0.6519,False,faithful,3.32
llama3,squad,256,5,cot,How many turnovers did Cam Newton have?,"According to the provided context, it is mentioned that Cam Newton had a ""career-low 10 interceptions"". There is no mention of any other type of turnover (fumble, etc.). Therefore, my answer is:

Cam Newton had 10 turnovers.",three,0.6403,False,faithful,4.86
llama3,squad,256,5,cot,How many fumbles did Von Miller force?,"According to the provided context, Von Miller forced two forced fumbles.",two,0.8607,False,faithful,3.0
llama3,squad,256,5,cot,Who was given the esteemed status of MVP for Super Bowl 50?,"I cannot find this information in the provided context. The text only mentions the appearances and introductions of previous Super Bowl MVPs, but does not mention who won the MVP award for Super Bowl 50 specifically.",Von Miller,0.5333,False,faithful,5.84
llama3,squad,256,5,cot,What position does Von Miller play for the Denver Broncos?,Linebacker.,linebacker,1.0,False,faithful,1.58
llama3,squad,256,5,cot,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"According to the provided context, Von Miller recorded five solo tackles.",5,0.7962,False,faithful,2.64
llama3,squad,256,5,cot,How many forced fumbles did Von Miller have during the Super Bowl 50 game?,"According to the provided context, Von Miller recorded ""two forced fumbles"" during the Super Bowl. Therefore, my answer is:

Two",2,0.6155,False,faithful,2.19
llama3,squad,256,5,cot,Who won the MVP for the Super Bowl?,"According to the provided context, the MVPs were:

* Bart Starr (MVP of Super Bowls I and II)
* Chuck Howley (MVP of Super Bowl V)
* Von Miller (Super Bowl MVP)

Additionally, Peyton Manning was mentioned as an MVP (of Super Bowl XLI) but not specifically as a winner in this particular Super Bowl.",Von Miller,0.3075,True,hallucinated,6.1
llama3,squad,256,5,cot,How many tackles did Von Miller get during the game?,"According to the provided context, Von Miller recorded five solo tackles.",5,0.7962,False,faithful,2.7
llama3,squad,256,5,cot,How many times was Cam Newton sacked in Super Bowl 50?,"According to the provided context, Cam Newton was limited by Denver's defense, which sacked him seven times.",seven,0.7148,False,faithful,3.21
llama3,squad,256,5,cot,How many times did the Denver defense force Newton into turnovers?,"According to the provided context, the Denver defense forced Newton into three turnovers.",three,0.9395,False,faithful,2.34
llama3,squad,256,5,cot,Which Newton turnover resulted in seven points for Denver?,"According to the provided context, the answer is: ""a fumble which they recovered for a touchdown""",a fumble,0.9671,False,faithful,1.57
llama3,squad,256,5,cot,Who was the Most Valuable Player of Super Bowl 50?,I cannot find this information in the provided context.,Von Miller,0.5531,False,faithful,2.34
llama3,squad,256,5,cot,What position does Von Miller play?,Linebacker.,linebacker,1.0,False,faithful,2.34
llama3,squad,256,5,cot,How many times was the Panthers' quarterback sacked?,"According to the provided context, the Panthers' quarterback (Newton) was sacked once, which occurred as time expired in the half.",seven,0.639,False,faithful,2.85
llama3,squad,256,5,cot,How many times did the Broncos cause turnovers in the game?,"According to the provided context, the Denver's defense caused three turnovers, including a fumble which they recovered for a touchdown.",three,0.7164,False,faithful,2.98
llama3,squad,256,5,cot,What Denver player caused two fumbles for the Panthers?,I cannot find this information in the provided context.,Von Miller,0.5531,False,faithful,2.39
llama3,squad,256,5,cot,How many tackles did Von Miller accomlish by himself in the game?,"According to the provided context, Von Miller recorded ""five solo tackles"" in the game.",five,0.8954,False,faithful,2.88
llama3,squad,256,5,cot,Which network broadcasted Super Bowl 50 in the U.S.?,CBS,CBS,1.0,False,faithful,1.4
llama3,squad,256,5,cot,What was the average cost for a 30 second commercial during Super Bowl 50?,"According to the provided context, CBS charged an average of $5 million for a 30-second commercial during Super Bowl 50.",$5 million,0.6273,False,faithful,2.75
llama3,squad,256,5,cot,Which group headlined the Super Bowl 50 halftime show?,"According to the provided context, the British rock group Coldplay headlined the Super Bowl 50 halftime show with special guest performers Beyoncé and Bruno Mars.",Coldplay,0.9565,False,faithful,3.11
llama3,squad,256,5,cot,Which performers joined the headliner during the Super Bowl 50 halftime show?,"According to the provided context, Beyoncé and Bruno Mars joined the headliner Coldplay during the Super Bowl 50 halftime show.",Beyoncé and Bruno Mars,0.9599,False,faithful,1.89
llama3,squad,256,5,cot,At which Super Bowl did Beyonce headline the halftime show?,"According to the provided context, Beyoncé headlined the Super Bowl XLVII halftime show.",Super Bowl XLVII,0.8934,False,faithful,3.17
llama3,squad,256,5,cot,Who was the broadcaster for Super Bowl 50 in the United States?,I cannot find this information in the provided context.,CBS,0.5531,False,faithful,1.48
llama3,squad,256,5,cot,What was the average cost of a 30-second commercial?,"According to the provided context, the average cost of a 30-second commercial during Super Bowl 50 was $5 million.",$5 million,0.5964,False,faithful,3.01
llama3,squad,256,5,cot,What halftime performer previously headlined Super Bowl XLVII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show.",Beyoncé,0.8901,False,faithful,2.55
llama3,squad,256,5,cot,What halftime performer previously headlined Super Bowl XLVIII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show.",Bruno Mars,0.8901,False,faithful,1.25
llama3,squad,256,5,cot,Who was the main performer at this year's halftime show?,"According to the provided context, the main performer at this year's halftime show (Super Bowl 50) was the British rock group Coldplay.",Coldplay,0.784,False,faithful,2.23
llama3,squad,256,5,cot,Which network broadcasted the 50th Super Bowl game? ,"According to the provided context, the answer is:

CBS",CBS,0.7159,False,faithful,2.14
llama3,squad,256,5,cot,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,"According to the provided context, CBS charged an average of $5 million for a 30-second commercial during Super Bowl 50.",$5 million,0.6273,False,faithful,2.33
llama3,squad,256,5,cot,Who was the male singer who performed as a special guest during Super Bowl 50?,"According to the provided context, Beyoncé and Bruno Mars were the special guest performers during Super Bowl 50.",Bruno Mars,0.8444,False,faithful,3.1
llama3,squad,256,5,cot,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?,I cannot find this information in the provided context.,third,0.5531,False,faithful,1.44
llama3,squad,256,5,cot,What station aired the Super Bowl?,"According to the provided context, CBS aired the Super Bowl.",CBS,0.8379,False,faithful,2.47
llama3,squad,256,5,cot,How much money did a 1/2 minute commercial cost?,"I cannot find this information in the provided context. The context only mentions prices for 30-second commercials, not 1-minute or half-minute commercials.",$5 million,0.679,False,faithful,3.0
llama3,squad,256,5,cot,What band headlined half-time during Super Bowl 50?,"According to the provided context, the British rock group Coldplay headlined the halftime show during Super Bowl 50.",Coldplay,0.8841,False,faithful,2.63
llama3,squad,256,5,cot,What two artists came out with Coldplay during the half-time show?,"According to the provided context, Beyoncé and Bruno Mars came out with Coldplay during the halftime show.",Beyoncé and Bruno Mars,0.8936,False,faithful,3.18
llama3,squad,256,5,cot,Who broadcast the Super Bowl on TV?,"According to the provided context, CBS broadcast the Super Bowl.",CBS,0.828,False,faithful,1.58
llama3,squad,256,5,cot,Who headlined the halftime show for Super Bowl 50?,"According to the provided context, the British rock group Coldplay headlined the halftime show for Super Bowl 50.",Coldplay,0.8954,False,faithful,2.53
