model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
mistral,squad,512,5,cot,How many times have the Panthers been in the Super Bowl?," I cannot find this information in the provided context. The context only mentions that the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl, but it does not provide any information about the number of Super Bowl appearances for the Carolina Panthers.",2,0.6357,False,faithful,6.21
mistral,squad,512,5,cot,Who did Denver beat in the AFC championship?, The Denver Broncos beat the New England Patriots in the AFC Championship.,New England Patriots,0.9646,False,faithful,5.98
mistral,squad,512,5,cot,Who was the Most Valuable Player for the 2015 NFL season?, Cam Newton,Cam Newton,1.0,False,faithful,5.17
mistral,squad,512,5,cot,Who did Denver beat in the 2015 AFC Championship game?, The Denver Broncos beat the New England Patriots in the 2015 AFC Championship game.,New England Patriots,0.9593,False,faithful,5.74
mistral,squad,512,5,cot,Who did the Carolina Panthers beat in the 2015 NFC Championship game?, The Carolina Panthers beat the Arizona Cardinals in the 2015 NFC Championship Game.,Arizona Cardinals,0.9738,False,faithful,5.54
mistral,squad,512,5,cot,Who was the 2015 NFL MVP?, Cam Newton,Cam Newton,1.0,False,faithful,5.35
mistral,squad,512,5,cot,Who did the Panthers beat to become the NFC champs?, The Panthers beat the Arizona Cardinals to become the NFC champs.,Arizona Cardinals,0.9298,False,faithful,5.4
mistral,squad,512,5,cot,What year did the Carolina Panthers form?, I cannot find this information in the provided context. The context does not mention the year when the Carolina Panthers were formed.,1995.,0.679,False,faithful,5.44
mistral,squad,512,5,cot,Who was the Super Bowl 50 MVP?, Denver linebacker Von Miller was named Super Bowl 50 MVP.,Von Miller,0.7507,False,faithful,6.29
mistral,squad,512,5,cot,How many fumbles did Von Miller force in Super Bowl 50?, Von Miller forced 2 fumbles in Super Bowl 50.,2,0.6629,False,faithful,5.52
mistral,squad,512,5,cot,Which team held the scoring lead throughout the entire game?," I cannot find this information in the provided context as it does not specify which team held the scoring lead throughout the entire game. The context only shows that Denver had a 3-0 lead at one point and increased their lead to 13-7, but it does not indicate whether they maintained the lead for the rest of the game.",Broncos,0.623,False,faithful,7.95
mistral,squad,512,5,cot,Which Denver linebacker was named Super Bowl MVP?, Denver linebacker Von Miller was named Super Bowl MVP.,linebacker Von Miller,0.7368,False,faithful,4.6
mistral,squad,512,5,cot,How many solo tackles did Von Miller make at Super Bowl 50?," The provided context does not specify the number of solo tackles that Von Miller made at Super Bowl 50, only stating that he recorded five solo tackles, 2½ sacks, and two forced fumbles during the game.",five solo tackles,0.415,True,hallucinated,7.77
mistral,squad,512,5,cot,Who was limited by Denver's defense?," The provided context does not specify who was limited by Denver's defense. However, it implies that Carolina's offense might have been affected during the game as their defense dug in over three plays and stopped the Broncos' advancement towards the end zone.",Newton was limited by Denver's defense,0.7016,False,faithful,11.31
mistral,squad,512,5,cot,How many times was Cam Newton sacked?," I cannot find this information in the provided context regarding how many times Cam Newton was sacked. The context only mentions one instance where he was sacked by DeMarcus Ware as time expired in the first half, but it does not specify the total number of times he was sacked during the game or any other period.",seven,0.6971,False,faithful,6.29
mistral,squad,512,5,cot,Who won the Super Bowl MVP?, Denver linebacker Von Miller was named Super Bowl MVP.,Von Miller,0.7368,False,faithful,5.56
mistral,squad,512,5,cot,How many turnovers did Cam Newton have?," I cannot find the number of turnovers (interceptions) Cam Newton had in the provided context. The context mentions his career-low 10 interceptions, but it does not specify the number of interceptions he had during the specific game or games mentioned in the context.",three,0.6128,False,faithful,7.67
mistral,squad,512,5,cot,How many fumbles did Von Miller force?, Von Miller forced 3 fumbles according to the provided context.,two,0.7973,False,faithful,5.38
mistral,squad,512,5,cot,Who was given the esteemed status of MVP for Super Bowl 50?, Denver linebacker Von Miller was named Super Bowl MVP.,Von Miller,0.7368,False,faithful,5.47
mistral,squad,512,5,cot,What position does Von Miller play for the Denver Broncos?, Von Miller plays as a linebacker for the Denver Broncos.,linebacker,0.6797,False,faithful,5.47
mistral,squad,512,5,cot,What was the number of solo tackles that Von Miller had in Super Bowl 50?," Von Miller recorded five solo tackles in Super Bowl 50, as stated in the first context provided.",5,0.9505,False,faithful,5.97
mistral,squad,512,5,cot,How many forced fumbles did Von Miller have during the Super Bowl 50 game?, Von Miller had two forced fumbles during the Super Bowl 50 game.,2,0.6198,False,faithful,5.27
mistral,squad,512,5,cot,Who won the MVP for the Super Bowl?, Denver linebacker Von Miller was named Super Bowl MVP.,Von Miller,0.7368,False,faithful,5.4
mistral,squad,512,5,cot,How many tackles did Von Miller get during the game?, I cannot find this information in the provided context. The context does not mention the number of tackles that Von Miller got during the game.,5,0.5217,False,faithful,6.43
mistral,squad,512,5,cot,How many times was Cam Newton sacked in Super Bowl 50?," Seven times, according to the provided context.",seven,0.7141,False,faithful,4.74
mistral,squad,512,5,cot,How many times did the Denver defense force Newton into turnovers?, The Denver defense forced Newton into three turnovers.,three,0.7482,False,faithful,5.18
mistral,squad,512,5,cot,Which Newton turnover resulted in seven points for Denver?," The Newton turnover that resulted in seven points for Denver was the interception by safety T. J. Ward, which occurred during Carolina's second drive of the second half. This interception set up a field goal for Denver, contributing to their 16–7 lead over Carolina. However, it is not explicitly stated in the context that this turnover directly led to seven points, but since a field goal is worth three points and the interception occurred before a touchdown was scored by Denver, it can be inferred that the interception led to seven points for Denver.",a fumble,0.7084,False,faithful,13.61
mistral,squad,512,5,cot,Who was the Most Valuable Player of Super Bowl 50?, I cannot find this information in the provided context. The context does not specify who the MVP of Super Bowl 50 is.,Von Miller,0.7065,False,faithful,6.98
mistral,squad,512,5,cot,What position does Von Miller play?, I cannot find this information in the provided context. The context does not mention the position of Von Miller.,linebacker,0.6945,False,faithful,4.61
mistral,squad,512,5,cot,How many times was the Panthers' quarterback sacked?," I cannot find this information in the provided context. The context only mentions that Cam Newton was sacked once by DeMarcus Ware, but it does not provide any details about how many times he was sacked throughout the entire season.",seven,0.704,False,faithful,5.86
mistral,squad,512,5,cot,How many times did the Broncos cause turnovers in the game?," The context provides information about three turnovers caused by Denver's defense in Super Bowl 50. However, it does not specify how many turnovers were caused in any other game. Therefore, I cannot find the number of turnovers caused in any specific game other than Super Bowl 50 in the provided context.",three,0.6489,False,faithful,8.37
mistral,squad,512,5,cot,What Denver player caused two fumbles for the Panthers?," Mike Tolbert from the Carolina Panthers lost a fumble while being tackled by safety Darian Stewart, which was recovered by linebacker Danny Trevathan. However, Kony Ealy of the Panthers tipped and intercepted a Manning pass, so it wasn't a fumble caused by a Denver player in that instance. Therefore, based on the provided context, no Denver player is shown to have caused two fumbles for the Panthers.",Von Miller,0.5207,False,faithful,10.96
mistral,squad,512,5,cot,How many tackles did Von Miller accomlish by himself in the game?, I cannot find this information in the provided context. The context does not mention how many tackles Von Miller accomplished by himself in the game.,five,0.5542,False,faithful,7.15
mistral,squad,512,5,cot,Which network broadcasted Super Bowl 50 in the U.S.?, CBS,CBS,1.0,False,faithful,4.63
mistral,squad,512,5,cot,What was the average cost for a 30 second commercial during Super Bowl 50?, The average cost for a 30-second commercial during Super Bowl 50 was $5 million.,$5 million,0.6206,False,faithful,3.13
mistral,squad,512,5,cot,Which group headlined the Super Bowl 50 halftime show?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,3.0
mistral,squad,512,5,cot,Which performers joined the headliner during the Super Bowl 50 halftime show?," Beyoncé and Coldplay (according to the provided context, it's not explicitly stated that Mark Ronson performed during the Super Bowl 50 halftime show).",Beyoncé and Bruno Mars,0.9747,False,faithful,6.26
mistral,squad,512,5,cot,At which Super Bowl did Beyonce headline the halftime show?, Beyoncé headlined the Super Bowl XLVII halftime show.,Super Bowl XLVII,0.847,False,faithful,5.17
mistral,squad,512,5,cot,Who was the broadcaster for Super Bowl 50 in the United States?, CBS broadcast Super Bowl 50 in the U.S.,CBS,0.7061,False,faithful,5.31
mistral,squad,512,5,cot,What was the average cost of a 30-second commercial?," The provided context does not specify the average cost of a 30-second commercial for Super Bowl games other than Super Bowl 50, where it was $5 million. However, in the context of Super Bowl 50, the average cost of a 30-second commercial was $5 million.",$5 million,0.5065,False,faithful,8.18
mistral,squad,512,5,cot,What halftime performer previously headlined Super Bowl XLVII?," Beyoncé, who headlined the Super Bowl XLVII halftime show and collaborated with Coldplay on the single ""Hymn for the Weekend"".",Beyoncé,0.7053,False,faithful,5.87
mistral,squad,512,5,cot,What halftime performer previously headlined Super Bowl XLVIII?," Bruno Mars, who is mentioned as having headlined the Super Bowl XLVIII halftime show in the first piece of context provided.",Bruno Mars,0.9205,False,faithful,2.08
mistral,squad,512,5,cot,Who was the main performer at this year's halftime show?, The main performer at the Super Bowl 50 halftime show was Coldplay.,Coldplay,0.718,False,faithful,4.19
mistral,squad,512,5,cot,Which network broadcasted the 50th Super Bowl game? , CBS,CBS,1.0,False,faithful,4.25
mistral,squad,512,5,cot,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?," The average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5,000,000.",$5 million,0.6872,False,faithful,5.07
mistral,squad,512,5,cot,Who was the male singer who performed as a special guest during Super Bowl 50?, Mark Ronson,Bruno Mars,0.6624,False,faithful,4.09
mistral,squad,512,5,cot,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?," The Super Bowl 50 halftime show is the third-most watched U.S. broadcast ever, according to the provided context.",third,0.7253,False,faithful,5.31
mistral,squad,512,5,cot,What station aired the Super Bowl?, CBS,CBS,1.0,False,faithful,3.91
mistral,squad,512,5,cot,How much money did a 1/2 minute commercial cost?," I cannot find this specific information in the provided context. The context only mentions that CBS set the base rate for a 30-second advertisement at $5,000,000, but it does not provide information about the cost of a 1/2 minute (30 seconds) commercial.",$5 million,0.7156,False,faithful,7.66
mistral,squad,512,5,cot,What band headlined half-time during Super Bowl 50?, Coldplay,Coldplay,1.0,False,faithful,3.63
mistral,squad,512,5,cot,What two artists came out with Coldplay during the half-time show?, Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,0.7582,False,faithful,3.49
mistral,squad,512,5,cot,Who broadcast the Super Bowl on TV?, CBS,CBS,1.0,False,faithful,4.1
mistral,squad,512,5,cot,Who headlined the halftime show for Super Bowl 50?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,4.14
