model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
llama3,squad,512,3,cot,What day was the Super Bowl played on?,"According to the provided context, the answer is not explicitly stated. However, we can infer that the game was played on February 7, 2016, as mentioned in the second passage. Therefore, my answer would be:

The Super Bowl was played on February 7, 2016.

Note: I did not find this information directly stated in the first passage, but rather inferred it from the second passage.","February 7, 2016",0.6434,False,faithful,6.75
llama3,squad,512,3,cot,Who won Super Bowl 50?,The answer is: The American Football Conference (AFC) champion Denver Broncos.,Denver Broncos,0.8722,False,faithful,3.05
llama3,squad,512,3,cot,What venue did Super Bowl 50 take place in?,"I can find this information in the provided context!

According to the text, Super Bowl XLIV took place in 2010 at Sun Life Stadium. Since there is no mention of Super Bowl 50, I cannot provide an answer for that specific question.

However, based on the context, we know that Levi's Stadium was awarded the game on May 21, 2013, and it opened in 2014. Therefore, it is likely that Super Bowl 50 took place at Levi's Stadium, but this information is not explicitly stated in the provided context.",Levi's Stadium,0.5583,False,faithful,7.92
llama3,squad,512,3,cot,What city did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place in Santa Clara, California.",Santa Clara,0.9154,False,faithful,3.3
llama3,squad,512,3,cot,"If Roman numerals were used, what would Super Bowl 50 have been called?","According to the provided context, if Roman numerals were used, Super Bowl 50 would be called ""Super Bowl L"".",Super Bowl L,0.5901,False,faithful,3.21
llama3,squad,512,3,cot,Super Bowl 50 decided the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,2.87
llama3,squad,512,3,cot,What year did the Denver Broncos secure a Super Bowl title for the third time?,I cannot find this information in the provided context.,2015,0.5531,False,faithful,2.44
llama3,squad,512,3,cot,What city did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place in Santa Clara, California.",Santa Clara,0.9154,False,faithful,3.02
llama3,squad,512,3,cot,What stadium did Super Bowl 50 take place in?,"I can find this information in the provided context!

According to the text, Super Bowl XLIV took place in Sun Life Stadium in 2010. However, it does not mention which stadium hosted Super Bowl 50. Therefore, I cannot provide an answer for that specific question.

Answer: I cannot find this information in the provided context.",Levi's Stadium,0.6364,False,faithful,5.48
llama3,squad,512,3,cot,What was the final score of Super Bowl 50? ,The Broncos defeated the Panthers 24-10.,24–10,0.9081,False,faithful,2.82
llama3,squad,512,3,cot,"What month, day and year did Super Bowl 50 take place? ","According to the provided context, Super Bowl 50 took place on February 7, 2016.","February 7, 2016",0.867,False,faithful,1.81
llama3,squad,512,3,cot,What year was Super Bowl 50?,"According to the provided context, Super Bowl 50 was played on February 7, 2016.",2015,0.7844,False,faithful,1.7
llama3,squad,512,3,cot,What team was the AFC champion?,The Broncos were the AFC champions.,Denver Broncos,0.6868,False,faithful,1.89
llama3,squad,512,3,cot,What team was the NFC champion?,The answer is: The Panthers.,Carolina Panthers,0.6258,False,faithful,2.49
llama3,squad,512,3,cot,Who won Super Bowl 50?,The answer is: The American Football Conference (AFC) champion Denver Broncos.,Denver Broncos,0.8722,False,faithful,2.66
llama3,squad,512,3,cot,Super Bowl 50 determined the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,1.58
llama3,squad,512,3,cot,Which team won Super Bowl 50.,The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,0.9
llama3,squad,512,3,cot,Where was Super Bowl 50 held?,"According to the provided context, Super Bowl 50 was held at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.","Santa Clara, California.",0.9858,False,faithful,2.23
llama3,squad,512,3,cot,The name of the NFL championship game is?,Super Bowl 50.,Super Bowl,0.6293,False,faithful,1.47
llama3,squad,512,3,cot,What 2015 NFL team one the AFC playoff?,The Denver Broncos finished the regular season with a 12-4 record and defeated the New England Patriots 20-18 in the AFC Championship Game.,Denver Broncos,0.8738,False,faithful,2.54
llama3,squad,512,3,cot,Which Carolina Panthers player was named Most Valuable Player?,I cannot find this information in the provided context.,Cam Newton,0.5531,False,faithful,2.44
llama3,squad,512,3,cot,How many appearances have the Denver Broncos made in the Super Bowl?,"According to the provided context, the answer is:

They joined the Patriots, Dallas Cowboys, and Pittsburgh Steelers as one of four teams that have made eight appearances in the Super Bowl.

So, the Denver Broncos have made 8 appearances in the Super Bowl.",8,0.5848,False,faithful,3.42
llama3,squad,512,3,cot,What year was the Carolina Panthers franchise founded?,I cannot find this information in the provided context.,1995,0.5531,False,faithful,2.81
llama3,squad,512,3,cot,What team did the Panthers defeat?,"According to the provided context, the Panthers defeated:

1. Seattle Seahawks (in the divisional round)
2. Arizona Cardinals (in the NFC Championship Game)",Arizona Cardinals,0.8404,False,faithful,3.18
llama3,squad,512,3,cot,Who did the Broncos prevent from going to the Super Bowl?,The answer is: The New England Patriots.,New England Patriots,0.808,False,faithful,2.68
llama3,squad,512,3,cot,Who did the Panthers beat in the NFC Championship Game?,"The Panthers beat the Arizona Cardinals in the NFC Championship Game, 49-15.",Arizona Cardinals,0.9476,False,faithful,2.91
llama3,squad,512,3,cot,Who lost to the Broncos in the AFC Championship?,"According to the provided context, the New England Patriots lost to the Broncos in the AFC Championship Game.",New England Patriots,0.9566,False,faithful,3.16
llama3,squad,512,3,cot,Who were the defending Super Bowl champions?,The Patriots were the defending Super Bowl champions.,New England Patriots,0.7261,False,faithful,1.77
llama3,squad,512,3,cot,How many teams have been in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl.",four,0.6026,False,faithful,1.67
llama3,squad,512,3,cot,Who was this season's NFL MVP?,"According to the provided context, Cam Newton, quarterback of the Panthers, was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9332,False,faithful,3.88
llama3,squad,512,3,cot,What was the win/loss ratio in 2015 for the Carolina Panthers during their regular season?,"According to the provided context, the Carolina Panthers' win-loss ratio during their regular season was 15-1.",15–1,0.5216,False,faithful,3.17
llama3,squad,512,3,cot,Which Carolina Panthers team member was picked as the team's MVP in 2015? ,I cannot find this information in the provided context.,Cam Newton,0.5531,False,faithful,2.33
llama3,squad,512,3,cot,What were the win/loss game stats for the Denver Bronco's regular season in 2015?,The answer is: 12-4.,12–4,0.5684,False,faithful,2.55
llama3,squad,512,3,cot,How many teams have played in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl.",4,0.6026,False,faithful,1.86
llama3,squad,512,3,cot,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,I cannot find this information in the provided context.,New England Patriots,0.5531,False,faithful,1.59
llama3,squad,512,3,cot,Who is the quarterback for the Panthers?,I cannot find this information in the provided context.,Cam Newton,0.5531,False,faithful,2.52
llama3,squad,512,3,cot,Who did Carolina beat in the NFC championship game?,"According to the provided context, the answer is:

The Arizona Cardinals.",Arizona Cardinals,0.7437,False,faithful,2.65
llama3,squad,512,3,cot,How many times have the Panthers been in the Super Bowl?,"According to the provided context, it is mentioned that the number one seeds from both conferences met in the Super Bowl for the third straight season. Therefore, I can infer that the Carolina Panthers have appeared in the Super Bowl at least three times. However, there is no specific information provided about their total appearances in the Super Bowl.

Answer: At least 3 times",2,0.6922,False,faithful,4.89
llama3,squad,512,3,cot,Who did Denver beat in the AFC championship?,"According to the provided context, the Broncos beat the New England Patriots in the AFC Championship Game.",New England Patriots,0.9605,False,faithful,3.37
llama3,squad,512,3,cot,Who was the Most Valuable Player for the 2015 NFL season?,"According to the provided context, quarterback Cam Newton was named the NFL Most Valuable Player (MVP) for the 2015 NFL season.",Cam Newton,0.7596,False,faithful,3.11
llama3,squad,512,3,cot,Who did Denver beat in the 2015 AFC Championship game?,"According to the provided context, the Broncos defeated the Pittsburgh Steelers in the divisional round and then beat the New England Patriots in the AFC Championship Game. Therefore, the answer is: The New England Patriots.",New England Patriots,0.7903,False,faithful,4.25
llama3,squad,512,3,cot,Who did the Carolina Panthers beat in the 2015 NFC Championship game?,"The Carolina Panthers beat the Arizona Cardinals in the 2015 NFC Championship game, winning 49–15.",Arizona Cardinals,0.7713,False,faithful,3.3
llama3,squad,512,3,cot,Who was the 2015 NFL MVP?,Cam Newton.,Cam Newton,1.0,False,faithful,2.66
llama3,squad,512,3,cot,Who did the Panthers beat to become the NFC champs?,The Panthers beat the Seattle Seahawks and the Arizona Cardinals.,Arizona Cardinals,0.8211,False,faithful,2.41
llama3,squad,512,3,cot,What year did the Carolina Panthers form?,I cannot find this information in the provided context.,1995.,0.5531,False,faithful,2.22
llama3,squad,512,3,cot,Who was the Super Bowl 50 MVP?,"According to the provided context, the answer is: Von Miller.",Von Miller,0.6519,False,faithful,2.97
llama3,squad,512,3,cot,How many fumbles did Von Miller force in Super Bowl 50?,"According to the provided context, Von Miller forced two forced fumbles in Super Bowl 50.",2,0.7724,False,faithful,2.83
llama3,squad,512,3,cot,Which team held the scoring lead throughout the entire game?,"Based on the provided context, it can be inferred that Denver held the scoring lead throughout the entire game, as the text states ""McManus kicked a 33-yard field goal that increased their lead to 13–7"". This suggests that Denver was leading by 6 points (13-7) at some point in the game.",Broncos,0.7147,False,faithful,4.76
llama3,squad,512,3,cot,Which Denver linebacker was named Super Bowl MVP?,Von Miller.,linebacker Von Miller,1.0,False,faithful,2.07
llama3,squad,512,3,cot,How many solo tackles did Von Miller make at Super Bowl 50?,"According to the provided context, Von Miller recorded five solo tackles at Super Bowl 50.",five solo tackles,0.8253,False,faithful,2.72
llama3,squad,512,3,cot,Who was limited by Denver's defense?,"The answer is not explicitly stated in the provided context. The text only mentions that ""the team has continued to set numerous individual, league and franchise records"" under defensive coordinator Wade Phillips, but it does not mention anyone being limited by the defense. Therefore:

I cannot find this information in the provided context.",Newton was limited by Denver's defense,0.5099,False,faithful,4.81
llama3,squad,512,3,cot,How many times was Cam Newton sacked?,"According to the provided context, Cam Newton was sacked once by DeMarcus Ware as time expired in the half.",seven,0.8601,False,faithful,2.69
llama3,squad,512,3,cot,Who won the Super Bowl MVP?,Denver linebacker Von Miller.,Von Miller,0.6219,False,faithful,2.7
llama3,squad,512,3,cot,How many turnovers did Cam Newton have?,"According to the provided context, Cam Newton had 10 interceptions. There is no mention of any other type of turnover (fumble, etc.), so it can be inferred that he had a total of 10 turnovers for the season.",three,0.626,False,faithful,4.05
llama3,squad,512,3,cot,How many fumbles did Von Miller force?,"I can find this information in the provided context. According to the text, linebacker Von Miller knocked the ball out of Newton's hands while sacking him, but it doesn't specify how many fumbles he forced. Therefore, I cannot provide an answer to that question based on the given context.",two,0.5511,False,faithful,5.26
llama3,squad,512,3,cot,Who was given the esteemed status of MVP for Super Bowl 50?,"According to the provided context, Von Miller, a Denver linebacker, was named Super Bowl MVP for Super Bowl 50.",Von Miller,0.7277,False,faithful,3.84
llama3,squad,512,3,cot,What position does Von Miller play for the Denver Broncos?,Linebacker.,linebacker,1.0,False,faithful,2.44
llama3,squad,512,3,cot,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"According to the provided context, Von Miller recorded five solo tackles in Super Bowl 50.",5,0.8623,False,faithful,2.7
llama3,squad,512,3,cot,How many forced fumbles did Von Miller have during the Super Bowl 50 game?,"According to the provided context, Von Miller had **two** forced fumbles during the Super Bowl 50 game.",2,0.6582,False,faithful,3.1
llama3,squad,512,3,cot,Who won the MVP for the Super Bowl?,"According to the provided context, Von Miller, a Denver linebacker, was named Super Bowl MVP.",Von Miller,0.7779,False,faithful,3.36
llama3,squad,512,3,cot,How many tackles did Von Miller get during the game?,I cannot find this information in the provided context.,5,0.5531,False,faithful,2.72
llama3,squad,512,3,cot,How many times was Cam Newton sacked in Super Bowl 50?,"According to the provided context, Cam Newton was sacked once by DeMarcus Ware as time expired in the half. Additionally, Denver's defense sacked him seven times throughout the game.",seven,0.8418,False,faithful,2.9
llama3,squad,512,3,cot,How many times did the Denver defense force Newton into turnovers?,"According to the provided context, the Denver defense forced Newton into three turnovers, including a fumble which they recovered for a touchdown.",three,0.8076,False,faithful,3.48
llama3,squad,512,3,cot,Which Newton turnover resulted in seven points for Denver?,I cannot find this information in the provided context.,a fumble,0.5531,False,faithful,2.74
llama3,squad,512,3,cot,Who was the Most Valuable Player of Super Bowl 50?,I cannot find this information in the provided context.,Von Miller,0.5531,False,faithful,2.98
llama3,squad,512,3,cot,What position does Von Miller play?,I cannot find this information in the provided context.,linebacker,0.5531,False,faithful,1.97
llama3,squad,512,3,cot,How many times was the Panthers' quarterback sacked?,I cannot find this information in the provided context.,seven,0.5531,False,faithful,1.75
llama3,squad,512,3,cot,How many times did the Broncos cause turnovers in the game?,"According to the provided context, the Broncos caused three turnovers in the game, including a fumble which they recovered for a touchdown.",three,0.6131,False,faithful,2.94
llama3,squad,512,3,cot,What Denver player caused two fumbles for the Panthers?,I cannot find this information in the provided context.,Von Miller,0.5531,False,faithful,2.81
llama3,squad,512,3,cot,How many tackles did Von Miller accomlish by himself in the game?,I cannot find this information in the provided context.,five,0.5531,False,faithful,2.55
llama3,squad,512,3,cot,Which network broadcasted Super Bowl 50 in the U.S.?,"According to the provided context, CBS broadcasted Super Bowl 50 in the U.S.",CBS,0.8184,False,faithful,2.78
llama3,squad,512,3,cot,What was the average cost for a 30 second commercial during Super Bowl 50?,"According to the provided context, CBS charged an average of $5 million for a 30-second commercial during Super Bowl 50.",$5 million,0.6273,False,faithful,2.06
llama3,squad,512,3,cot,Which group headlined the Super Bowl 50 halftime show?,The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,faithful,1.26
llama3,squad,512,3,cot,Which performers joined the headliner during the Super Bowl 50 halftime show?,"According to the provided context, Beyoncé and Bruno Mars were the special guest performers who joined the headliner Coldplay during the Super Bowl 50 halftime show.",Beyoncé and Bruno Mars,0.9228,False,faithful,2.96
llama3,squad,512,3,cot,At which Super Bowl did Beyonce headline the halftime show?,"According to the provided context, Beyoncé headlined the Super Bowl XLVII halftime show.",Super Bowl XLVII,0.8934,False,faithful,3.26
llama3,squad,512,3,cot,Who was the broadcaster for Super Bowl 50 in the United States?,"According to the provided context, CBS broadcast Super Bowl 50 in the U.S.",CBS,0.8442,False,faithful,3.19
llama3,squad,512,3,cot,What was the average cost of a 30-second commercial?,"According to the provided context, the average cost of a 30-second commercial during Super Bowl 50 was $5 million.",$5 million,0.5964,False,faithful,3.36
llama3,squad,512,3,cot,What halftime performer previously headlined Super Bowl XLVII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show, and he also headlined the Super Bowl XLVII halftime show.",Beyoncé,0.664,False,faithful,2.87
llama3,squad,512,3,cot,What halftime performer previously headlined Super Bowl XLVIII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show.",Bruno Mars,0.8901,False,faithful,1.19
llama3,squad,512,3,cot,Who was the main performer at this year's halftime show?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show.",Coldplay,0.8901,False,faithful,1.94
llama3,squad,512,3,cot,Which network broadcasted the 50th Super Bowl game? ,"According to the provided context, CBS broadcasted the 50th Super Bowl game (Super Bowl 50).",CBS,0.9775,False,faithful,3.08
llama3,squad,512,3,cot,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,"According to the provided context, CBS charged an average of $5 million for a 30-second commercial during Super Bowl 50.",$5 million,0.6273,False,faithful,3.46
llama3,squad,512,3,cot,Who was the male singer who performed as a special guest during Super Bowl 50?,I cannot find this information in the provided context.,Bruno Mars,0.5531,False,faithful,2.13
llama3,squad,512,3,cot,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?,"According to the provided context, it was the third-most watched U.S. broadcast ever.",third,0.7161,False,faithful,2.77
llama3,squad,512,3,cot,What station aired the Super Bowl?,"According to the provided context, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50. Therefore, I can answer that:

The station that aired the Super Bowl was CBS.",CBS,0.754,False,faithful,3.79
llama3,squad,512,3,cot,How much money did a 1/2 minute commercial cost?,"I can find this information in the provided context!

According to the context, CBS set the base rate for a 30-second advertisement at $5,000,000. Since we're asking about a 1/2 minute commercial, which is equivalent to 60 seconds (double the length of a 30-second commercial), I would multiply the cost by two.

So, a 1/2 minute commercial would cost approximately $10,000,000.",$5 million,0.573,False,faithful,6.9
llama3,squad,512,3,cot,What band headlined half-time during Super Bowl 50?,The British rock group Coldplay with special guest performers Beyoncé and Bruno Mars.,Coldplay,0.919,False,faithful,2.73
llama3,squad,512,3,cot,What two artists came out with Coldplay during the half-time show?,"I can answer that! According to the provided context, Beyoncé was the only artist mentioned as making an appearance alongside Coldplay. There is no mention of Bruno Mars or Mark Ronson in this specific context.",Beyoncé and Bruno Mars,0.492,True,hallucinated,3.72
llama3,squad,512,3,cot,Who broadcast the Super Bowl on TV?,"According to the provided context, CBS broadcast Super Bowl 50 in the U.S.",CBS,0.8442,False,faithful,2.87
llama3,squad,512,3,cot,Who headlined the halftime show for Super Bowl 50?,"According to the provided context, the British rock group Coldplay headlined the Super Bowl 50 halftime show with special guest performers Beyoncé and Bruno Mars.",Coldplay,0.9565,False,faithful,3.15
