model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
mistral,squad,256,5,strict,Who did Denver beat in the 2015 AFC Championship game?, The New England Patriots,New England Patriots,0.7667,False,faithful,2.64
mistral,squad,256,5,strict,Who did the Carolina Panthers beat in the 2015 NFC Championship game?, The Carolina Panthers beat the Arizona Cardinals in the 2015 NFC Championship game.,Arizona Cardinals,0.97,False,faithful,3.57
mistral,squad,256,5,strict,Who was the 2015 NFL MVP?, Cam Newton,Cam Newton,1.0,False,faithful,2.52
mistral,squad,256,5,strict,Who did the Panthers beat to become the NFC champs?, The Panthers beat the Arizona Cardinals to become the NFC champions.,Arizona Cardinals,0.9469,False,faithful,3.19
mistral,squad,256,5,strict,What year did the Carolina Panthers form?, I cannot find this information in the provided context. The context does not mention the year when the Carolina Panthers were formed.,1995.,0.679,False,faithful,4.35
mistral,squad,256,5,strict,Who was the Super Bowl 50 MVP?, Denver linebacker Von Miller,Von Miller,0.6219,False,faithful,2.83
mistral,squad,256,5,strict,How many fumbles did Von Miller force in Super Bowl 50?, Two fumbles were forced by Von Miller in Super Bowl 50.,2,0.6413,False,faithful,3.39
mistral,squad,256,5,strict,Which team held the scoring lead throughout the entire game?, The Denver Broncos held the scoring lead throughout the entire game mentioned in the context.,Broncos,0.9702,False,faithful,3.4
mistral,squad,256,5,strict,Which Denver linebacker was named Super Bowl MVP?, Von Miller,linebacker Von Miller,1.0,False,faithful,2.96
mistral,squad,256,5,strict,How many solo tackles did Von Miller make at Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Von Miller was named Super Bowl MVP at Super Bowl 50 and recorded five solo tackles, but it does not specify how many solo tackles he made during the game itself.",five solo tackles,0.7528,False,faithful,5.62
mistral,squad,256,5,strict,Who was limited by Denver's defense?," The provided context does not specify who was limited by Denver's defense. However, it mentions that they halted drives of both Carolina Panthers and prevented them from scoring points.",Newton was limited by Denver's defense,0.6562,False,faithful,5.15
mistral,squad,256,5,strict,How many times was Cam Newton sacked?," 8 times (The provided context mentions 1 sack by DeMarcus Ware in the context of the game before Super Bowl 50, and 7 sacks during Super Bowl 50)",seven,0.9563,False,faithful,6.34
mistral,squad,256,5,strict,Who won the Super Bowl MVP?, Von Miller,Von Miller,1.0,False,faithful,2.83
mistral,squad,256,5,strict,How many turnovers did Cam Newton have?, 14 turnovers,three,0.5272,False,faithful,2.63
mistral,squad,256,5,strict,How many fumbles did Von Miller force?, Von Miller forced 6 fumbles according to the provided context (2 from Super Bowl performance + 4 from regular season).,two,0.8339,False,faithful,3.71
mistral,squad,256,5,strict,Who was given the esteemed status of MVP for Super Bowl 50?, Denver linebacker Von Miller was given the esteemed status of MVP for Super Bowl 50.,Von Miller,0.6609,False,faithful,3.6
mistral,squad,256,5,strict,What position does Von Miller play for the Denver Broncos?, Von Miller plays as a linebacker for the Denver Broncos.,linebacker,0.6797,False,faithful,3.43
mistral,squad,256,5,strict,What was the number of solo tackles that Von Miller had in Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Von Miller was named Super Bowl MVP and recorded five solo tackles, but it does not specify which Super Bowl this refers to or how many of those tackles were solo tackles specifically in Super Bowl 50.",5,0.5672,False,faithful,6.32
mistral,squad,256,5,strict,How many forced fumbles did Von Miller have during the Super Bowl 50 game?, 2 forced fumbles,2,0.714,False,faithful,2.48
mistral,squad,256,5,strict,Who won the MVP for the Super Bowl?," Denver linebacker Von Miller was named Super Bowl MVP, as mentioned in the second paragraph of the provided context.",Von Miller,0.807,False,faithful,3.35
mistral,squad,256,5,strict,How many tackles did Von Miller get during the game?," I cannot find this information in the provided context. The context only mentions that Von Miller recorded five solo tackles during the Super Bowl, but it does not specify how many tackles he had during the entire game (including regular season and playoffs).",5,0.7604,False,faithful,6.68
mistral,squad,256,5,strict,How many times was Cam Newton sacked in Super Bowl 50?, Seven times,seven,0.8119,False,faithful,3.66
mistral,squad,256,5,strict,How many times did the Denver defense force Newton into turnovers?," The Denver defense forced Newton into three turnovers, as stated in the provided context.",three,0.9547,False,faithful,2.89
mistral,squad,256,5,strict,Which Newton turnover resulted in seven points for Denver?," The Newton turnover that resulted in seven points for Denver was when linebacker Von Miller knocked the ball out of Newton's hands while sacking him, and Malik Jackson recovered it in the end zone for a Broncos touchdown. This event occurred early in the game, giving the team a 10–0 lead.",a fumble,0.643,False,faithful,7.08
mistral,squad,256,5,strict,Who was the Most Valuable Player of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Peyton Manning (MVP of Super Bowl XLI) appeared during the pregame ceremony for Super Bowl 50, but it does not specify if he was the MVP of Super Bowl 50.",Von Miller,0.6444,False,faithful,8.79
mistral,squad,256,5,strict,What position does Von Miller play?, Von Miller plays as a Linebacker.,linebacker,0.6616,False,faithful,3.69
mistral,squad,256,5,strict,How many times was the Panthers' quarterback sacked?," I cannot find this information in the provided context. The context does not mention how many times the Panthers' quarterback, Newton, was sacked other than once by DeMarcus Ware as time expired in the first half.",seven,0.6212,False,faithful,8.0
mistral,squad,256,5,strict,How many times did the Broncos cause turnovers in the game?," The context states that the Broncos forced Newton into three turnovers. Two of these were interceptions and one was a fumble recovered for a touchdown. So, in total, they caused 3 turnovers.",three,0.821,False,faithful,6.24
mistral,squad,256,5,strict,What Denver player caused two fumbles for the Panthers?, I cannot find this information in the provided context. The text does not mention any Denver player causing fumbles for the Panthers.,Von Miller,0.7334,False,faithful,5.76
mistral,squad,256,5,strict,How many tackles did Von Miller accomlish by himself in the game?," The provided context does not specify the exact number of solo tackles that Von Miller accomplished in the game. However, it is mentioned that he recorded five solo tackles during the Super Bowl (as stated in the first paragraph). In the other instances, only combined tackle numbers are given without specifying whether they were solo or assisted.",five,0.7251,False,faithful,9.97
mistral,squad,256,5,strict,Which network broadcasted Super Bowl 50 in the U.S.?," The network that broadcasted Super Bowl 50 in the U.S. was CBS, as stated in the provided context.",CBS,0.7024,False,faithful,4.96
mistral,squad,256,5,strict,What was the average cost for a 30 second commercial during Super Bowl 50?, The average cost for a 30-second commercial during Super Bowl 50 was $5 million.,$5 million,0.6206,False,faithful,3.45
mistral,squad,256,5,strict,Which group headlined the Super Bowl 50 halftime show?, Coldplay,Coldplay,1.0,False,faithful,2.99
mistral,squad,256,5,strict,Which performers joined the headliner during the Super Bowl 50 halftime show?, Beyoncé and Bruno Mars joined Coldplay during the Super Bowl 50 halftime show.,Beyoncé and Bruno Mars,0.9434,False,faithful,4.13
mistral,squad,256,5,strict,At which Super Bowl did Beyonce headline the halftime show?, Beyoncé headlined the Super Bowl XLVII halftime show.,Super Bowl XLVII,0.847,False,faithful,6.22
mistral,squad,256,5,strict,Who was the broadcaster for Super Bowl 50 in the United States?, CBS broadcast Super Bowl 50 in the U.S.,CBS,0.7061,False,faithful,3.65
mistral,squad,256,5,strict,What was the average cost of a 30-second commercial?," The average cost of a 30-second commercial was $5 million, as stated in the provided context.",$5 million,0.7159,False,faithful,4.4
mistral,squad,256,5,strict,What halftime performer previously headlined Super Bowl XLVII?," Bruno Mars, as stated in the first context provided.",Beyoncé,0.8955,False,faithful,4.56
mistral,squad,256,5,strict,What halftime performer previously headlined Super Bowl XLVIII?, Bruno Mars,Bruno Mars,1.0,False,faithful,0.45
mistral,squad,256,5,strict,Who was the main performer at this year's halftime show?, The main performer at the Super Bowl 50 halftime show was Coldplay.,Coldplay,0.718,False,faithful,2.97
mistral,squad,256,5,strict,Which network broadcasted the 50th Super Bowl game? , CBS,CBS,1.0,False,faithful,2.41
mistral,squad,256,5,strict,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?," The average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5 million, as stated in the provided context.",$5 million,0.6565,False,faithful,3.38
mistral,squad,256,5,strict,Who was the male singer who performed as a special guest during Super Bowl 50?," Bruno Mars, who headlined the Super Bowl XLVIII halftime show, was a special guest performer during Super Bowl 50.",Bruno Mars,0.5995,False,faithful,4.5
mistral,squad,256,5,strict,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?, I cannot find this information in the provided context. The context does not mention the Super Bowl 50 halftime show or its viewership rankings.,third,0.7488,False,faithful,4.53
mistral,squad,256,5,strict,What station aired the Super Bowl?," CBS broadcasted the Super Bowl, as stated in the provided context.",CBS,0.9633,False,faithful,3.48
mistral,squad,256,5,strict,How much money did a 1/2 minute commercial cost?," I cannot find this specific information in the provided context. The context only mentions the cost for a 30-second commercial, not a half-minute one.",$5 million,0.5416,False,faithful,5.28
mistral,squad,256,5,strict,What band headlined half-time during Super Bowl 50?, Coldplay,Coldplay,1.0,False,faithful,3.35
mistral,squad,256,5,strict,What two artists came out with Coldplay during the half-time show?, Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,0.7582,False,faithful,3.13
mistral,squad,256,5,strict,Who broadcast the Super Bowl on TV?, CBS broadcast the Super Bowl on TV.,CBS,0.9132,False,faithful,2.35
mistral,squad,256,5,strict,Who headlined the halftime show for Super Bowl 50?," Coldplay, with special guest performers Beyoncé and Bruno Mars.",Coldplay,0.9443,False,faithful,2.87
