model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
llama3,squad,256,5,strict,What venue did Super Bowl 50 take place in?,"I can answer that! According to the provided context, the venue for Super Bowl 50 is not explicitly mentioned. However, it is mentioned that the game was held in the San Francisco Bay Area, and Stanford Stadium was previously used as a host site (Super Bowl XIX). Additionally, the media day was held at SAP Center in San Jose.

So, based on the context, I cannot find this information about the specific venue for Super Bowl 50.",Levi's Stadium,0.6015,False,faithful,6.22
llama3,squad,256,5,strict,What city did Super Bowl 50 take place in?,"The answer is not explicitly stated in the provided context. However, we can infer that it took place in the San Francisco Bay Area, as mentioned in the first sentence.",Santa Clara,0.7059,False,faithful,3.47
llama3,squad,256,5,strict,"If Roman numerals were used, what would Super Bowl 50 have been called?","According to the provided context, if Roman numerals were used, Super Bowl 50 would have been known as ""Super Bowl L"".",Super Bowl L,0.5414,False,faithful,3.55
llama3,squad,256,5,strict,Super Bowl 50 decided the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,2.26
llama3,squad,256,5,strict,What year did the Denver Broncos secure a Super Bowl title for the third time?,"According to the provided context, the Denver Broncos secured their third Super Bowl title by defeating the Carolina Panthers 24–10.",2015,0.9918,False,faithful,2.97
llama3,squad,256,5,strict,What city did Super Bowl 50 take place in?,"The answer is not explicitly stated in the provided context, but it can be inferred that Super Bowl 50 took place in the San Francisco Bay Area.",Santa Clara,0.6466,False,faithful,3.18
llama3,squad,256,5,strict,What stadium did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area.",Levi's Stadium,0.9336,False,faithful,2.84
llama3,squad,256,5,strict,What was the final score of Super Bowl 50? ,I cannot find this information in the provided context.,24–10,0.5531,False,faithful,2.1
llama3,squad,256,5,strict,"What month, day and year did Super Bowl 50 take place? ","According to the provided context, I can answer that Super Bowl 50 took place on February 1, 2016.","February 7, 2016",0.6962,False,faithful,4.19
llama3,squad,256,5,strict,What year was Super Bowl 50?,"According to the provided context, Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. Therefore, the answer is:

2015",2015,0.5612,False,faithful,4.44
llama3,squad,256,5,strict,What team was the AFC champion?,The answer is: Denver Broncos.,Denver Broncos,0.8254,False,faithful,2.41
llama3,squad,256,5,strict,What team was the NFC champion?,The Carolina Panthers were the NFC champion.,Carolina Panthers,0.6462,False,faithful,1.82
llama3,squad,256,5,strict,Who won Super Bowl 50?,The answer is: The Denver Broncos.,Denver Broncos,0.7781,False,faithful,1.77
llama3,squad,256,5,strict,Super Bowl 50 determined the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,1.92
llama3,squad,256,5,strict,Which team won Super Bowl 50.,"I can answer that! According to the provided context, it does not specify which team won Super Bowl 50. Therefore, I cannot find this information in the provided context.",Denver Broncos,0.5146,False,faithful,3.18
llama3,squad,256,5,strict,Where was Super Bowl 50 held?,The San Francisco Bay Area.,"Santa Clara, California.",0.4359,True,hallucinated,2.5
llama3,squad,256,5,strict,The name of the NFL championship game is?,Super Bowl!,Super Bowl,0.8716,False,faithful,2.2
llama3,squad,256,5,strict,What 2015 NFL team one the AFC playoff?,The Denver Broncos.,Denver Broncos,0.6985,False,faithful,2.16
llama3,squad,256,5,strict,Which Carolina Panthers player was named Most Valuable Player?,"According to the provided context, Cam Newton, the quarterback, was named the NFL Most Valuable Player (MVP).",Cam Newton,0.8901,False,faithful,3.07
llama3,squad,256,5,strict,How many appearances have the Denver Broncos made in the Super Bowl?,"According to the provided context, the answer is: eight.",8,0.6727,False,faithful,2.31
llama3,squad,256,5,strict,What year was the Carolina Panthers franchise founded?,The answer is: 1995,1995,0.7034,False,faithful,2.34
llama3,squad,256,5,strict,What team did the Panthers defeat?,The Panthers defeated the Seattle Seahawks and the Arizona Cardinals.,Arizona Cardinals,0.8018,False,faithful,2.47
llama3,squad,256,5,strict,Who did the Broncos prevent from going to the Super Bowl?,"The answer is: The New England Patriots. According to the context, ""denied the New England Patriots a chance to defend their title from Super Bowl XLIX by defeating them 20–18 in the AFC Championship Game"".",New England Patriots,0.8994,False,faithful,4.23
llama3,squad,256,5,strict,Who did the Panthers beat in the NFC Championship Game?,"According to the provided context, the Panthers beat the Arizona Cardinals in the NFC Championship Game, winning 49–15.",Arizona Cardinals,0.7819,False,faithful,4.55
llama3,squad,256,5,strict,Who lost to the Broncos in the AFC Championship?,"According to the provided context, the New England Patriots lost to the Broncos in the AFC Championship.",New England Patriots,0.9266,False,faithful,2.73
llama3,squad,256,5,strict,Who were the defending Super Bowl champions?,The defending Super Bowl champions were the New England Patriots.,New England Patriots,0.788,False,faithful,1.91
llama3,squad,256,5,strict,How many teams have been in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl: Patriots, Dallas Cowboys, Pittsburgh Steelers, and another team (not specified).",four,0.7133,False,faithful,2.55
llama3,squad,256,5,strict,Who was this season's NFL MVP?,"According to the provided context, Cam Newton, the quarterback of the Panthers, was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9367,False,faithful,2.8
llama3,squad,256,5,strict,What was the win/loss ratio in 2015 for the Carolina Panthers during their regular season?,"According to the provided context, the Carolina Panthers had a regular season record of 15-1. Therefore, their win-loss ratio is 15 wins and 1 loss.",15–1,0.5232,False,faithful,3.56
llama3,squad,256,5,strict,Which Carolina Panthers team member was picked as the team's MVP in 2015? ,"According to the provided context, quarterback Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.8922,False,faithful,2.53
llama3,squad,256,5,strict,What were the win/loss game stats for the Denver Bronco's regular season in 2015?,"According to the provided context, the Broncos finished the regular season with a 12–4 record.",12–4,0.7495,False,faithful,2.66
llama3,squad,256,5,strict,How many teams have played in the Super Bowl eight times?,"According to the provided context, four teams have made eight appearances in the Super Bowl.",4,0.6026,False,faithful,2.18
llama3,squad,256,5,strict,Which team did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50?,"According to the provided context, the New England Patriots did not get a chance to defend their Super Bowl XLIX win in Super Bowl 50.",New England Patriots,0.6879,False,faithful,2.97
llama3,squad,256,5,strict,Who is the quarterback for the Panthers?,The quarterback for the Panthers is Cam Newton.,Cam Newton,0.8306,False,faithful,2.55
llama3,squad,256,5,strict,Who did Carolina beat in the NFC championship game?,"The Carolina Panthers beat the Arizona Cardinals in the NFC Championship Game, 49–15.",Arizona Cardinals,0.9604,False,faithful,2.33
llama3,squad,256,5,strict,How many times have the Panthers been in the Super Bowl?,"According to the provided context, the Carolina Panthers have been in the Super Bowl twice.",2,0.6538,False,faithful,2.42
llama3,squad,256,5,strict,Who did Denver beat in the AFC championship?,"According to the provided context, Denver defeated the New England Patriots 20-18 in the AFC Championship Game.",New England Patriots,0.9832,False,faithful,2.65
llama3,squad,256,5,strict,Who was the Most Valuable Player for the 2015 NFL season?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP) for the Panthers.",Cam Newton,0.8687,False,faithful,2.83
llama3,squad,256,5,strict,Who did Denver beat in the 2015 AFC Championship game?,"According to the provided context, Denver defeated the New England Patriots 20–18 in the AFC Championship Game.",New England Patriots,0.9794,False,faithful,2.78
llama3,squad,256,5,strict,Who did the Carolina Panthers beat in the 2015 NFC Championship game?,"According to the provided context, the answer is:

The Arizona Cardinals.",Arizona Cardinals,0.7437,False,faithful,3.74
llama3,squad,256,5,strict,Who was the 2015 NFL MVP?,"According to the provided context, Cam Newton was named the NFL Most Valuable Player (MVP).",Cam Newton,0.9245,False,faithful,2.54
llama3,squad,256,5,strict,Who did the Panthers beat to become the NFC champs?,"According to the provided context, the Panthers beat the Seattle Seahawks in the divisional round. Then, they blew out the Arizona Cardinals in the NFC Championship Game, winning 49–15. Therefore, the answer is:

The Panthers beat the Seattle Seahawks and the Arizona Cardinals to become the NFC champs.",Arizona Cardinals,0.8456,False,faithful,5.12
llama3,squad,256,5,strict,What year did the Carolina Panthers form?,I cannot find this information in the provided context.,1995.,0.5531,False,faithful,2.69
llama3,squad,256,5,strict,Who was the Super Bowl 50 MVP?,"According to the provided context, the answer is:

Denver linebacker Von Miller",Von Miller,0.6947,False,faithful,2.28
llama3,squad,256,5,strict,How many fumbles did Von Miller force in Super Bowl 50?,"According to the provided context, Von Miller forced two forced fumbles in Super Bowl 50.",2,0.7724,False,faithful,2.6
llama3,squad,256,5,strict,Which team held the scoring lead throughout the entire game?,"Based on the provided context, I can see that Denver had an early lead of 10-0 and later increased their lead to 13-7. However, I do not see any information about Carolina regaining the lead or scoring again in the game.

Therefore, my answer is:

The Broncos held the scoring lead throughout the entire game.",Broncos,0.6312,False,faithful,5.12
llama3,squad,256,5,strict,Which Denver linebacker was named Super Bowl MVP?,Von Miller.,linebacker Von Miller,1.0,False,faithful,2.23
llama3,squad,256,5,strict,How many solo tackles did Von Miller make at Super Bowl 50?,"According to the provided context, Von Miller was named Super Bowl MVP, recording five solo tackles...",five solo tackles,0.6876,False,faithful,2.35
llama3,squad,256,5,strict,Who was limited by Denver's defense?,I cannot find this information in the provided context.,Newton was limited by Denver's defense,0.5531,False,faithful,2.33
llama3,squad,256,5,strict,How many times was Cam Newton sacked?,"According to the provided context, Cam Newton was sacked once in the first half, when he was tackled by DeMarcus Ware as time expired. Additionally, it is mentioned that Denver's defense sacked him seven times throughout the game.",seven,0.6403,False,faithful,4.39
llama3,squad,256,5,strict,Who won the Super Bowl MVP?,"According to the provided context, Von Miller, Denver linebacker, was named Super Bowl MVP.",Von Miller,0.7848,False,faithful,2.74
llama3,squad,256,5,strict,How many turnovers did Cam Newton have?,"According to the provided context, Cam Newton recorded a career-low 10 interceptions. There is no mention of any fumbles or other types of turnovers, so it can be inferred that his total number of turnovers was only due to those 10 interceptions. Therefore, the answer is:

Cam Newton had 10 turnovers (all interceptions).",three,0.5435,False,faithful,5.37
llama3,squad,256,5,strict,How many fumbles did Von Miller force?,"According to the provided context, Von Miller forced a total of 2 forced fumbles.",two,0.6698,False,faithful,3.01
llama3,squad,256,5,strict,Who was given the esteemed status of MVP for Super Bowl 50?,"According to the provided context, Denver linebacker Von Miller was named Super Bowl MVP.",Von Miller,0.7297,False,faithful,2.16
llama3,squad,256,5,strict,What position does Von Miller play for the Denver Broncos?,Linebacker.,linebacker,1.0,False,faithful,1.92
llama3,squad,256,5,strict,What was the number of solo tackles that Von Miller had in Super Bowl 50?,"According to the provided context, it is mentioned that Denver linebacker Von Miller was named Super Bowl MVP, recording five solo tackles, 2½ sacks, and two forced fumbles. Therefore, the answer is:

5",5,0.607,False,faithful,3.31
llama3,squad,256,5,strict,How many forced fumbles did Von Miller have during the Super Bowl 50 game?,"According to the provided context, it is mentioned that Von Miller recorded ""two forced fumbles"" in the first passage about Denver linebacker Von Miller being named Super Bowl MVP. Therefore, my answer is:

Von Miller had two forced fumbles during the Super Bowl 50 game.",2,0.591,False,faithful,4.96
llama3,squad,256,5,strict,Who won the MVP for the Super Bowl?,"According to the provided context, Von Miller, a Denver linebacker, was named Super Bowl MVP, recording five solo tackles, 2½ sacks, and two forced fumbles.",Von Miller,0.5455,False,faithful,3.34
llama3,squad,256,5,strict,How many tackles did Von Miller get during the game?,"According to the provided context, it is mentioned that Denver linebacker Von Miller was named Super Bowl MVP, recording five solo tackles... However, there is no specific mention of his total tackles in the other passages. Therefore, I can only answer based on the first passage:

Answer: 5 solo tackles",5,0.6646,False,faithful,5.18
llama3,squad,256,5,strict,How many times was Cam Newton sacked in Super Bowl 50?,"According to the provided context, Cam Newton was sacked twice in Super Bowl 50. The first sack occurred when he was tackled by DeMarcus Ware as time expired in the half, and the second sack is mentioned in the sentence ""Newton was limited by Denver's defense, which sacked him seven times...""",seven,0.6051,False,faithful,5.51
llama3,squad,256,5,strict,How many times did the Denver defense force Newton into turnovers?,"According to the provided context, the Denver defense forced Newton into three turnovers, including a fumble which they recovered for a touchdown.",three,0.8076,False,faithful,3.35
llama3,squad,256,5,strict,Which Newton turnover resulted in seven points for Denver?,"According to the provided context, Von Miller knocked the ball out of Newton's hands while sacking him, and Malik Jackson recovered it in the end zone for a Broncos touchdown. This is the turnover that resulted in 7 points for Denver.",a fumble,0.72,False,faithful,3.56
llama3,squad,256,5,strict,Who was the Most Valuable Player of Super Bowl 50?,"I cannot find this information in the provided context. The context only mentions MVPs of previous Super Bowls, but does not mention the MVP of Super Bowl 50 specifically.",Von Miller,0.5012,False,faithful,3.82
llama3,squad,256,5,strict,What position does Von Miller play?,Linebacker.,linebacker,1.0,False,faithful,2.28
llama3,squad,256,5,strict,How many times was the Panthers' quarterback sacked?,"According to the provided context, the Panthers' quarterback Newton was sacked once by DeMarcus Ware as time expired in the half.",seven,0.7594,False,faithful,2.91
llama3,squad,256,5,strict,How many times did the Broncos cause turnovers in the game?,"According to the provided context, the Broncos caused three turnovers in the game: one fumble which they recovered for a touchdown and two interceptions.",three,0.7105,False,faithful,3.27
llama3,squad,256,5,strict,What Denver player caused two fumbles for the Panthers?,I cannot find this information in the provided context.,Von Miller,0.5531,False,faithful,2.24
llama3,squad,256,5,strict,How many tackles did Von Miller accomlish by himself in the game?,"According to the provided context, Von Miller recorded ""five solo tackles"" in one of the passages. Therefore, my answer is:

5",five,0.6543,False,faithful,3.63
llama3,squad,256,5,strict,Which network broadcasted Super Bowl 50 in the U.S.?,"According to the provided context, CBS broadcasted Super Bowl 50 in the U.S.",CBS,0.8184,False,faithful,2.79
llama3,squad,256,5,strict,What was the average cost for a 30 second commercial during Super Bowl 50?,"According to the provided context, the average cost for a 30-second commercial during Super Bowl 50 was $5 million.",$5 million,0.5781,False,faithful,2.14
llama3,squad,256,5,strict,Which group headlined the Super Bowl 50 halftime show?,"According to the provided context, the British rock group Coldplay headlined the Super Bowl 50 halftime show with special guest performers Beyoncé and Bruno Mars.",Coldplay,0.9565,False,faithful,2.78
llama3,squad,256,5,strict,Which performers joined the headliner during the Super Bowl 50 halftime show?,"According to the provided context, Beyoncé and Bruno Mars joined Coldplay as special guest performers during the Super Bowl 50 halftime show.",Beyoncé and Bruno Mars,0.9531,False,faithful,2.8
llama3,squad,256,5,strict,At which Super Bowl did Beyonce headline the halftime show?,"According to the provided context, Beyoncé headlined the Super Bowl XLVII halftime show.",Super Bowl XLVII,0.8934,False,faithful,2.84
llama3,squad,256,5,strict,Who was the broadcaster for Super Bowl 50 in the United States?,"According to the provided context, CBS broadcast Super Bowl 50 in the U.S.",CBS,0.8442,False,faithful,2.1
llama3,squad,256,5,strict,What was the average cost of a 30-second commercial?,"According to the provided context, the average cost of a 30-second commercial during Super Bowl 50 was $5 million.",$5 million,0.5964,False,faithful,2.85
llama3,squad,256,5,strict,What halftime performer previously headlined Super Bowl XLVII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show. There is no information about who headlined the Super Bowl XLVII halftime show in the given context. Therefore, I cannot find this information in the provided context.",Beyoncé,0.7078,False,faithful,4.48
llama3,squad,256,5,strict,What halftime performer previously headlined Super Bowl XLVIII?,"According to the provided context, Bruno Mars headlined the Super Bowl XLVIII halftime show.",Bruno Mars,0.8901,False,faithful,1.92
llama3,squad,256,5,strict,Who was the main performer at this year's halftime show?,"According to the provided context, the main performer at Super Bowl 50's halftime show was Coldplay.",Coldplay,0.7437,False,faithful,2.59
llama3,squad,256,5,strict,Which network broadcasted the 50th Super Bowl game? ,"According to the provided context, CBS broadcasted the 50th Super Bowl game.",CBS,0.884,False,faithful,2.47
llama3,squad,256,5,strict,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,"According to the provided context, the average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5 million.",$5 million,0.5734,False,faithful,2.66
llama3,squad,256,5,strict,Who was the male singer who performed as a special guest during Super Bowl 50?,"According to the provided context, Bruno Mars and Beyoncé were the special guest performers during Super Bowl 50.",Bruno Mars,0.8356,False,faithful,2.79
llama3,squad,256,5,strict,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?,I cannot find this information in the provided context.,third,0.5531,False,faithful,1.95
llama3,squad,256,5,strict,What station aired the Super Bowl?,"According to the provided context, CBS aired the Super Bowl.",CBS,0.8379,False,faithful,2.05
llama3,squad,256,5,strict,How much money did a 1/2 minute commercial cost?,"I cannot find this information in the provided context. The context only mentions the price for a 30-second commercial, but does not provide information about the price for a 1/2 minute (or 60-second) commercial.",$5 million,0.4503,True,hallucinated,3.79
llama3,squad,256,5,strict,What band headlined half-time during Super Bowl 50?,"According to the provided context, the British rock group Coldplay headlined the halftime show during Super Bowl 50.",Coldplay,0.8841,False,faithful,3.03
llama3,squad,256,5,strict,What two artists came out with Coldplay during the half-time show?,"According to the provided context, Beyoncé and Bruno Mars came out with Coldplay during the halftime show.",Beyoncé and Bruno Mars,0.8936,False,faithful,2.94
llama3,squad,256,5,strict,Who broadcast the Super Bowl on TV?,"According to the provided context, the game was televised by CBS, as part of a cycle between the three main broadcast television partners of the NFL. Additionally, ESPN Deportes also broadcast the game in Spanish.",CBS,0.7082,False,faithful,4.98
llama3,squad,256,5,strict,Who headlined the halftime show for Super Bowl 50?,"According to the provided context, Coldplay headlined the halftime show for Super Bowl 50.",Coldplay,0.8935,False,faithful,2.54
