model,dataset,chunk_size,condition,question,answer,ground_truth,faithfulness_score,is_hallucination,latency_s
llama3,pubmedqa,1024,reranked,Did Chile's traffic law reform push police enforcement?,"According to the context, empirical estimates from instrumental variables suggest that the enactment of the traffic law reform in interaction with number of traffic tickets per police officer is significantly associated with a decrease... This implies that the traffic law reform did not directly ""push"" police enforcement, but rather its interaction with the number of traffic tickets per police officer was significant.","Findings suggest that traffic law reforms in order to have an effect on both traffic fatality and injury rates reduction require changes in police enforcement practices. Last, this case also illustrates how the diffusion of successful road safety practices globally promoted by WHO and World Bank can be an important influence for enhancing national road safety practices.",0.5201,False,6.51
llama3,pubmedqa,1024,reranked,Therapeutic anticoagulation in the trauma patient: is it safe?,"According to the provided context, 24 patients (21%) had at least one anticoagulation complication. The most common complication was a sudden drop in hemoglobin concentration requiring blood transfusion (11 patients). Five patients died (4%), 3 of whom had significant hemorrhage attributed to anticoagulation.

However, it is important to note that the context does not provide a definitive answer to whether therapeutic anticoagulation in trauma patients is ""safe"" or not. The study only reports on the incidence of complications and identifies patient factors associated with these complications.

Therefore, based solely on the provided context, I cannot conclude that therapeutic anticoagulation in trauma patients is safe or not.","Trauma patients have a significant complication rate related to anticoagulation therapy, and predicting which patients will develop a complication remains unclear. Prospective studies are needed to determine which treatment regimen, if any, is appropriate to safely anticoagulate this high risk population.",0.5441,False,10.97
llama3,pubmedqa,1024,reranked,Differentiation of nonalcoholic from alcoholic steatohepatitis: are routine laboratory markers useful?,"According to the provided context, yes, routine laboratory parameters can be useful in differentiating nonalcoholic (NASH) from alcoholic steatohepatitis (ASH). The study found that high-grade fibrosis and an AST/ALT ratio >1 were more common in ASH, while MCV was elevated in 53% of ASH patients and normal in all NASH patients. Multivariate analysis identified the MCV, the AST/ALT ratio, and sex as relevant regressors for distinguishing between NASH and ASH.","Higher MCVs and AST/ALT ratios in ASH reflect the severity of underlying liver disease and do not differentiate NASH from ASH. Instead, these biomarkers might prove useful in guiding selection of patients for liver biopsy and in targeting therapy.",0.4238,True,10.72
llama3,pubmedqa,1024,reranked,Prompting Primary Care Providers about Increased Patient Risk As a Result of Family History: Does It Work?,"According to the provided context, here is the answer:

Of the remaining 695 visits, physician responses were reviewed family history (n = 372, 53.5%), discussed family history (n = 159, 22.9%), not addressed (n = 155, 22.3%), and reviewed family history and ordered tests/referrals (n = 5, 0.7%).","No change occurred upon instituting simple, at-the-visit family history prompts geared to improve PCPs' ability to identify patients at high risk for 6 common conditions. The results are both surprising and disappointing. Further studies should examine physicians' perception of the utility of prompts for family history risk.",0.4621,True,7.51
llama3,pubmedqa,1024,reranked,Do emergency ultrasound fellowship programs impact emergency medicine residents' ultrasound education?,"According to the provided context, yes, emergency ultrasound fellowship programs do impact emergency medicine residents' ultrasound education. The study found that residents in programs with EUS fellowships reported performing more scans and had significant differences in most applications of bedside US compared to those in programs without fellowships. Additionally, there were also significant differences in the barriers to US education between residency programs with and without fellowships.",Emergency US fellowship programs had a positive impact on residents' US educational experiences. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with EUS fellowships.,0.6628,False,7.63
llama3,pubmedqa,1024,reranked,Patient-Controlled Therapy of Breathlessness in Palliative Care: A New Therapeutic Concept for Opioid Administration?,I cannot find this information in the provided context. The question is not answered within the given text.,Opioid PCT is a feasible and acceptable therapeutic method to reduce refractory breathlessness in palliative care patients.,0.556,False,5.67
llama3,pubmedqa,1024,reranked,Is there still a need for living-related liver transplantation in children?,"I cannot find this information in the provided context. The context only discusses the comparison of split-liver transplantation (SLT) and living-related liver transplantation (LRT) in adults, but does not mention anything about children or the need for LRT in pediatric patients.","The short- and long-term outcomes after LRT and SLT did not differ significantly. To avoid the risk for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.",0.6226,False,7.06
llama3,pubmedqa,1024,reranked,Do patterns of knowledge and attitudes exist among unvaccinated seniors?,"Yes, according to the provided context, patterns of knowledge and attitudes do exist among unvaccinated seniors. The survey identified 4 clusters: Potentials, Fearful Uninformeds, Doubters, and Misinformeds, each with distinct characteristics regarding their immunization-related knowledge and attitudes.",Findings suggest that cluster analyses may be useful in identifying groups for targeted health messages.,0.5353,False,6.8
llama3,pubmedqa,1024,reranked,Is there a model to teach and practice retroperitoneoscopic nephrectomy?,"Yes, according to the context, a training model for retroperitoneoscopy has been developed and established an experimental learning curve. Fifteen piglets were operated on to develop a standard retroperitoneoscopic nephrectomy (RPN) training model.",RPN in a porcine model is feasible and could be very useful for teaching and practicing retroperitoneoscopy.,0.7021,False,6.12
llama3,pubmedqa,1024,reranked,Cardiovascular risk in a rural adult West African population: is resting heart rate also relevant?,"Yes, resting heart rate (RHR) is relevant to cardiovascular risk in this rural adult West African population. According to the context, RHR was elevated (>90 bpm) in 19% of study participants and was significantly associated with age, waist circumference, and blood pressure. Additionally, individuals with an elevated RHR had a higher risk of casual high blood pressure compared with participants with normal RHR independently of several established cardiovascular disease (CVD) risk factors.",Significant associations were observed between RHR and several established cardiovascular risk factors. Prospective studies are needed in sub-Saharan African populations to establish the potential value of RHR in cardiovascular risk assessment.,0.7469,False,8.9
llama3,pubmedqa,1024,reranked,Israeli hospital preparedness for terrorism-related multiple casualty incidents: can the surge capacity and injury severity distribution be better predicted?,"I cannot find this information in the provided context. The question asks about predicting surge capacity and injury severity distribution, but these details are not mentioned in the given text.",Hospital preparedness can be better defined by a fixed number of casualties rather than a percentile of its bed capacity. Only 20% of the arriving casualties will require immediate medical treatment. Implementation of this concept may improve the utilisation of national emergency health resources both in the preparation phase and on real time.,0.5833,False,5.08
llama3,pubmedqa,1024,reranked,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,"Yes, according to the provided context, peak inspiratory pressure, positive end-expiratory pressure (PEEP), and ventilation index values could distinguish outcome by day 3. Additionally, a significant relationship between respiratory data and outcome related to efficiency of oxygenation, as determined by PaO(2)/FIO(2) and P(A-a)O(2), was present from day 8 after onset of mechanical ventilation.","Peak inspiratory pressure, PEEP, and ventilation index values could distinguish survivors from nonsurvivors by day 3. This may assist in early application of supportive nonconventional therapies in children with malignancy and ARDS.",0.5851,False,8.39
llama3,pubmedqa,1024,reranked,Secondhand smoke risk in infants discharged from an NICU: potential for significant health disparities?,"According to the provided context, yes, secondhand smoke exposure (SHSe) threatens fragile infants discharged from a neonatal intensive care unit (NICU). Additionally, socioeconomic status, race, and mental health status were hypothesized to be related to SHSe and household smoking bans. The study found that 26% of all families with a high-risk infant in the NICU reported a household smoker, and almost half of these families had an annual income of less than $25,000.","The most disadvantaged families were least likely to have protective health behaviors in place to reduce SHSe and, consequently, are most at-risk for tobacco exposure and subsequent tobacco-related health disparities. Innovative SHSe interventions for this vulnerable population are sorely needed.",0.6031,False,9.37
llama3,pubmedqa,1024,reranked,Do nomograms designed to predict biochemical recurrence (BCR) do a better job of predicting more clinically relevant prostate cancer outcomes than BCR?,"According to the provided context, yes, the nomograms designed to predict biochemical recurrence (BCR) do a better job of predicting more clinically relevant prostate cancer outcomes than BCR. The text states that ""they all predicted PCSM more accurately than they predicted BCR (ie, with higher c-index values)"".","Currently available nomograms used to predict BCR accurately predict PCSM and other more clinically relevant endpoints. Moreover, not only do they significantly predict PCSM, but do so with generally greater accuracy than BCR.",0.6467,False,6.73
llama3,pubmedqa,1024,reranked,Are reports of mechanical dysfunction in chronic oro-facial pain related to somatisation?,"I cannot find this information in the provided context. The context only discusses the association between self-reported mechanical factors and chronic oro-facial pain, as well as the relationship with other unexplained syndromes. It does not mention somatisation or reports of mechanical dysfunction being related to it.","Self-reported mechanical factors associated with chronic oro-facial pain are confounded, in part, by psychological factors and are equally common across other frequently unexplained syndromes. They may represent another feature of somatisation. Therefore the use of extensive invasive therapy such as occlusal adjustments and surgery to change mechanical factors may not be justified in many cases.",0.5349,False,6.4
llama3,pubmedqa,1024,reranked,Amblyopia: is visual loss permanent?,I cannot find this information in the provided context.,Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs in the wake of visual loss in the fellow eye and the improvement appears to be sustained.,0.5531,False,4.67
llama3,pubmedqa,1024,reranked,Implementation of epidural analgesia for labor: is the standard of effective analgesia reachable in all women?,"According to the provided context, the answer is:

(1) Implementation of epidural analgesia for labor to all patients;

This is one of the four standards measured during the audit cycle. The text states that ""During the audit period epidural analgesia increased from 15.5% of all labors in the first trimester of the study to 51% in the last trimester (p<0.005)."" This suggests that the standard was not fully reached at the beginning of the study, but it did increase over time.","Present audit shows that the process of implementation of labor analgesia was quick, successful and safe, notwithstanding the identification of one cluster of women with suboptimal response to epidural analgesia that need to be further studies, overall pregnant womens'adhesion to labor analgesia was satisfactory.",0.5117,False,9.38
llama3,pubmedqa,1024,reranked,Does HER2 immunoreactivity provide prognostic information in locally advanced urothelial carcinoma patients receiving adjuvant M-VEC chemotherapy?,"According to the provided context, yes, HER2 immunoreactivity was a significant prognostic factor for PFS (p = 0.03) and disease-specific OS (p = 0.02) using univariate analysis in patients with adjuvant M-VEC.",HER2 immunoreactivity might have a limited prognostic value for advanced urothelial carcinoma patients with adjuvant M-VEC.,0.6268,False,6.3
llama3,pubmedqa,1024,reranked,Is halofantrine ototoxic?,"Yes, according to the provided context, halofantrine is ototoxic. The study found that in both the halofantrine therapeutic dose group and the halofantrine double therapeutic dose group, there was loss and distortion of inner hair cells and inner phalangeal cells, as well as loss of spiral ganglia cells, indicating damage to the auditory system.","Halofantrine has mild to moderate pathological effects on cochlea histology, and can be considered an ototoxic drug.",0.6478,False,8.14
llama3,pubmedqa,1024,reranked,Visceral adipose tissue area measurement at a single level: can it represent visceral adipose tissue volume?,"According to the provided context, yes, visceral adipose tissue (VAT) area measurement at a specific slice location (3 cm above the lower margin of L3) can best reflect changes in VAT volume. The strongest correlations were shown between VAT area and VAT volume changes with an r value of 0.853.","VAT area measurement at a single level 3 cm above the lower margin of the L3 vertebra is feasible and can reflect changes in VAT volume and body weight. Advances in knowledge: As VAT area at a CT slice 3cm above the lower margin of L3 can best reflect interval changes in VAT volume and body weight, VAT area measurement should be selected at this location.",0.494,True,7.71
llama3,pubmedqa,1024,reranked,Necrotizing fasciitis: an indication for hyperbaric oxygenation therapy?,"According to the provided context, HBO has been recommended as adjuvant therapy for necrotizing fasciitis (NF), improving patient mortality and outcome. However, the beneficial effect of HBO for NF remains controversial. The study compared treatment outcomes between a group that received HBO as part of their treatment protocol and a group treated by surgical excision and antibiotics alone.",The results of this study cast doubt on the suggested advantage of HBO in reducing patient mortality and morbidity when used as adjuvant therapy for NF.,0.6289,False,7.86
llama3,pubmedqa,1024,reranked,Is the Hawkins sign able to predict necrosis in fractures of the neck of the astragalus?,"According to the provided context, yes, the Hawkins sign is able to predict necrosis in fractures of the neck of the astragalus. The text states that ""Differences were found when comparing the development of avascular necrosis with the Hawkins sign (P=.03)"". This suggests a statistically significant association between the presence or absence of the Hawkins sign and the development of necrosis.","A positive Hawkins sign rules out that the fractured talus has developed avascular necrosis, but its absence does not confirm it.",0.5003,False,7.28
llama3,pubmedqa,1024,reranked,Is a mandatory general surgery rotation necessary in the surgical clerkship?,"According to the provided context, the answer is:

No specific concerns related to the absence of general surgery were identified. In fact, data for 54 students showed no differences in scores between groups on any parameter.

So, based solely on this context, it appears that a mandatory general surgery rotation may not be necessary in the surgical clerkship.",Effective undergraduate surgical education can be offered in many specialty settings. Removal of the requirement for general surgery in clerkship may lead to a more effective use of all educational opportunities. A careful analysis of local programs and facilities is necessary before suggesting this change to other institutions.,0.4051,True,6.11
llama3,pubmedqa,1024,reranked,Is Acupuncture Efficacious for Treating Phonotraumatic Vocal Pathologies?,"According to the provided context, yes, acupuncture appears to be efficacious for treating phonotraumatic vocal pathologies. The study found significant improvement in vocal function and perceived quality of life in both the genuine and sham acupuncture groups, but not in the no-treatment group. Additionally, structural (morphological) improvements were only noticed in the genuine acupuncture group, which demonstrated a significant reduction in the size of the vocal fold lesions.",The findings showed that acupuncture of voice-related acupoints could bring about improvement in vocal function and healing of vocal fold lesions.,0.6083,False,8.37
llama3,pubmedqa,1024,reranked,Is aneurysm repair justified for the patients aged 80 or older after aneurysmal subarachnoid hemorrhage?,"According to the provided context, the answer is:

Yes, the cases with aneurysm repair showed significantly better clinical outcome than the controls.","Better prognosis was obtained when ruptured aneurysm was repaired in the elderly than it was treated conservatively. From the results of this study, we should not hesitate to offer the definitive surgery for the elderly with aSAH.",0.7765,False,5.4
llama3,pubmedqa,1024,reranked,Do general practice characteristics influence uptake of an information technology (IT) innovation in primary care?,"According to the provided context, yes, general practice characteristics do influence uptake of an IT innovation in primary care. Specifically, it is mentioned that ""In linear regression analyses, none of the general practice variables were associated with online use, either overall or stratified by staff type, except for the numbers of diabetes-educated staff."" This suggests that the number of diabetes-educated staff was a characteristic that was associated with increased use of the IT innovation.","The analyses show that structural characteristics of a practice are not associated with uptake of a new IT facility, but that its use may be influenced by post-graduate education in the relevant clinical condition. For this diabetes system at least, practice nurse use was critical in spreading uptake beyond initial GP enthusiasts and for sustained and rising use in subsequent years.",0.6651,False,7.89
llama3,pubmedqa,1024,reranked,Prognosis of well differentiated small hepatocellular carcinoma--is well differentiated hepatocellular carcinoma clinically early cancer?,"According to the provided context, it is stated that ""The purpose of this study is to examine whether or not well differentiated (w-d) hepatocellular carcinoma (HCC) is indeed clinically early cancer."" This suggests that the prognosis of well differentiated small hepatocellular carcinoma is indeed clinically early cancer.","W-d HCCs were clinically demonstrated not to be early cancer, because there was no significant difference in disease free survival between the patients with w-d and l-d HCCs.",0.6013,False,7.11
llama3,pubmedqa,1024,reranked,Do follow-up recommendations for abnormal Papanicolaou smears influence patient adherence?,"I cannot find this information in the provided context. The context only discusses a retrospective cohort study comparing adherence to follow-up recommendations for colposcopy or repeated Pap smears, but it does not mention whether the type of abnormality seen on a Pap smear influences patient adherence.","Adherence to follow-up was low in this family planning clinic population, no matter what type of follow-up was advised. Adherence was improved by the use of up to 3 reminders. Allocating resources to effective methods for improving adherence to follow-up of abnormal results may be more important than which follow-up procedure is recommended.",0.4898,True,6.89
llama3,pubmedqa,1024,reranked,Biomolecular identification of allergenic pollen: a new perspective for aerobiological monitoring?,"Yes, according to the provided context, biomolecular identification of allergenic pollen is discussed as a new perspective for aerobiological monitoring.","The real-time PCR approach revealed promising results in pollen identification and quantification, even when analyzing pollen mixes. Future perspectives could concern the development of multiplex real-time PCR for the simultaneous detection of different taxa in the same reaction tube and the application of high-throughput molecular methods.",0.8346,False,4.93
llama3,pubmedqa,1024,reranked,Does diabetes mellitus influence the efficacy of FDG-PET in the diagnosis of cervical cancer?,"According to the provided context, it is mentioned that ""the degree of tumour uptake of (18)F-2-fluoro-2-deoxy-D: -glucose (FDG) uptake is sometimes influenced by diabetes mellitus (DM)"". This suggests that diabetes mellitus may influence the efficacy of FDG-PET in the diagnosis of cervical cancer.","In comparison with its accuracy in non-DM patients, the accuracy of PET in cervical cancer patients with mild to moderate DM was not significantly reduced.",0.6764,False,8.18
llama3,pubmedqa,1024,reranked,Biomechanical and wound healing characteristics of corneas after excimer laser keratorefractive surgery: is there a difference between advanced surface ablation and sub-Bowman's keratomileusis?,"According to the provided context, it can be inferred that:

""This suggests that PRK and ASA, and secondarily SBK, should be biomechanically safer than conventional LASIK with regard to risk for causing keratectasia after surgery.""

From this statement, we can conclude that there is a difference between Advanced Surface Ablation (ASA) and Sub-Bowman's Keratomileusis (SBK). Specifically, ASA and SBK are considered biomechanically safer than conventional LASIK with regard to the risk of keratectasia after surgery.","Ophthalmic pathology and basic science research show that SBK and ASA are improvements in excimer laser keratorefractive surgery compared to conventional LASIK or PRK, particularly with regard to maintaining corneal biomechanics and perhaps moderately reducing the risk of corneal haze. However, most of the disadvantages caused by wound healing issues remain.",0.4615,True,10.84
llama3,pubmedqa,1024,reranked,Does radiotherapy of the primary rectal cancer affect prognosis after pelvic exenteration for recurrent rectal cancer?,"According to the provided context, yes, radiotherapy of the primary rectal cancer affects prognosis after pelvic exenteration for recurrent rectal cancer. The study found that patients who received radiotherapy for their primary rectal cancer had lower rates of clear resection margins, increased rates of surgical complications per patient, and a lower disease-free survival compared to those who did not receive radiotherapy. Additionally, overall survival was also lower in the primary irradiated patients.",Patients who previously received radiotherapy for primary rectal cancer treatment have worse oncologic outcomes than those who had not received radiotherapy after pelvic exenteration for locally recurrent rectal cancer.,0.7349,False,9.8
llama3,pubmedqa,1024,reranked,Can a practicing surgeon detect early lymphedema reliably?,"I cannot find this information in the provided context. The context only discusses the detection of lymphedema using circumference changes, but does not provide any information about whether a practicing surgeon can detect early lymphedema reliably or not.",An increase of 5% in circumference measurements identified the most potential lymphedema cases compared with an academic trial.,0.5653,False,6.06
llama3,pubmedqa,1024,reranked,Colorectal cancer with synchronous liver metastases: does global management at the same centre improve results?,"According to the provided context, it can be concluded that:

* Global management (GM) at the same centre resulted in a lower mean number of procedures (CRC+SLM) compared to separate management (SM) at different centres (1.6 vs. 2.3, P = 0.003).
* First step of liver resection was more often performed during colorectal surgery in the GM group (62 vs. 6% for SM, P<0.0001).
* Three-month mortality was 3% for GM and 0% for SM (n.s.), indicating a slightly higher mortality rate for GM.

However, there is no direct answer to whether global management at the same centre improves results in terms of disease-free survival or overall outcome. The context only provides information on the differences between GM and SM groups regarding the number of procedures, timing of liver resection, and three-month mortality.","GM of CRC and SLM was associated with fewer procedures but did not influence overall survival. SM was associated with a longer delay and increased use of chemotherapy between procedures, suggesting that more rigorous selection of SM patients for surgery may explain the higher disease-free survival after SLM resection.",0.5415,False,16.45
llama3,pubmedqa,1024,reranked,Is motion perception deficit in schizophrenia a consequence of eye-tracking abnormality?,I cannot find this information in the provided context.,"Speed discrimination, per se, is not impaired in schizophrenia patients. The observed abnormality appears to be a consequence of impairment in generating or integrating the feedback information from eye movements. This study introduces a novel approach to motion perception studies and highlights the importance of concurrently measuring eye movements to understand interactions between these two systems; the results argue for a conceptual revision regarding motion perception abnormality in schizophrenia.",0.5531,False,4.05
llama3,pubmedqa,1024,reranked,Transgastric endoscopic splenectomy: is it possible?,"Yes, according to the provided context, transgastric endoscopic splenectomy is possible. The text states that ""Endoscopic splenectomy was performed on six pigs"" and that there were no complications during the procedure. Additionally, it mentions that visualization of the spleen and other intraperitoneal organs was very good, and ligation of the splenic vessels and mobilization of the spleen were achieved using commercially available devices and endoscopic accessories.",Transgastric endoscopic splenectomy in a porcine model appears technically feasible. Additional long-term survival experiments are planned.,0.5993,False,10.3
llama3,pubmedqa,1024,reranked,It's Fournier's gangrene still dangerous?,"I can find this information in the provided context.

According to the context, yes, Fournier's gangrene is still considered dangerous as it has a high mortality rate despite antibiotics and aggressive debridement. The text states that ""despite antibiotics and aggressive debridement, the mortality rate remains high.""","The interval from the onset of clinical symptoms to the initial surgical intervention seems to be the most important prognostic factor with a significant impact on outcome. Despite extensive therapeutic efforts, Fournier's gangrene remains a surgical emergency and early recognition with prompt radical debridement is the mainstays of management.",0.5959,False,9.31
llama3,pubmedqa,1024,reranked,Is it appropriate to implant kidneys from elderly donors in young recipients?,"I cannot find this information in the provided context. The context only presents data on transplanting elderly kidneys into young recipients, but does not provide a conclusion or recommendation about whether it is appropriate to do so.","We conclude that patient and graft survival on transplanting kidneys from elderly donors to young recipients is superimposable on that obtained with young donors. However, renal function is better in the group of young donors.",0.5824,False,7.31
llama3,pubmedqa,1024,reranked,Do provider service networks result in lower expenditures compared with HMOs or primary care case management in Florida's Medicaid program?,"According to the provided context, it is stated that ""Demonstration PSNs lowering PMPM expenditures by $7 more than HMOs."" This suggests that provider service networks (PSNs) result in lower expenditures compared with Health Maintenance Organizations (HMOs).",The Medicaid Demonstration in Florida appears to result in lower PMPM expenditures. Demonstration PSNs generated slightly greater reductions in expenditures compared to Demonstration HMOs. PSNs appear to be a promising model for delivering care to Medicaid enrollees.,0.5888,False,7.07
llama3,pubmedqa,1024,reranked,Assessment of carotid artery stenosis before coronary artery bypass surgery. Is it always necessary?,"I cannot find this information in the provided context. The text only discusses the prevalence of significant carotid stenosis, risk factors for stenosis and stroke, and the relationship between carotid stenosis and perioperative stroke rates. It does not provide guidance on whether carotid artery stenosis assessment is always necessary before coronary artery bypass surgery.","In our cohort, selective screening of patients aged>70 years, with carotid bruit, a history of cerebrovascular disease, diabetes mellitus or PVD would have reduced the screening load by 40%, with trivial impact on surgical management or neurological outcomes.",0.5638,False,8.41
