model,dataset,chunk_size,condition,question,answer,ground_truth,faithfulness_score,is_hallucination,latency_s
mistral,squad,512,reranked,Which performers joined the headliner during the Super Bowl 50 halftime show?, Beyoncé and Coldplay (the headliner),Beyoncé and Bruno Mars,0.6878,False,0.95
mistral,squad,512,reranked,At which Super Bowl did Beyonce headline the halftime show?, Beyoncé headlined the Super Bowl XLVII halftime show.,Super Bowl XLVII,0.847,False,2.23
mistral,squad,512,reranked,Who was the broadcaster for Super Bowl 50 in the United States?, CBS,CBS,1.0,False,1.33
mistral,squad,512,reranked,What was the average cost of a 30-second commercial?, The average cost of a 30-second commercial during Super Bowl 50 was $5 million.,$5 million,0.6346,False,2.26
mistral,squad,512,reranked,What halftime performer previously headlined Super Bowl XLVII?," Bruno Mars, who headlined the Super Bowl XLVII halftime show.",Beyoncé,0.8779,False,2.7
mistral,squad,512,reranked,What halftime performer previously headlined Super Bowl XLVIII?, Bruno Mars,Bruno Mars,1.0,False,0.4
mistral,squad,512,reranked,Who was the main performer at this year's halftime show?," I cannot find this information in the provided context. The context only mentions Bruno Mars and Mark Ronson performing at Super Bowl XLVIII, not any other year. However, it does mention Coldplay as the headliner for a later Super Bowl (XLIX), but not the year you're asking about.",Coldplay,0.6414,False,4.95
mistral,squad,512,reranked,Which network broadcasted the 50th Super Bowl game? , CBS,CBS,1.0,False,2.94
mistral,squad,512,reranked,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?, The average cost for a TV ad lasting 30 seconds during Super Bowl 50 was $5 million.,$5 million,0.5988,False,2.35
mistral,squad,512,reranked,Who was the male singer who performed as a special guest during Super Bowl 50?," Bruno Mars, according to the provided context, was the male singer who performed as a special guest during Super Bowl 50.",Bruno Mars,0.676,False,2.18
mistral,squad,512,reranked,What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the third-most watched U.S. broadcast ever, but it does not specify the ranking of the halftime show within that broadcast.",third,0.7257,False,4.62
mistral,squad,512,reranked,What station aired the Super Bowl?, CBS,CBS,1.0,False,1.84
mistral,squad,512,reranked,How much money did a 1/2 minute commercial cost?," Based on the provided context, a 30-second commercial during Super Bowl 50 cost an average of $5 million. Therefore, a 1/2 minute (30 seconds) commercial would cost $5 million.",$5 million,0.6379,False,4.37
mistral,squad,512,reranked,What band headlined half-time during Super Bowl 50?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,2.44
mistral,squad,512,reranked,What two artists came out with Coldplay during the half-time show?, Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,0.7582,False,3.19
mistral,squad,512,reranked,Who broadcast the Super Bowl on TV?, CBS broadcast the Super Bowl on TV.,CBS,0.9132,False,2.71
mistral,squad,512,reranked,Who headlined the halftime show for Super Bowl 50?, The British rock group Coldplay headlined the Super Bowl 50 halftime show.,Coldplay,0.9676,False,1.48
